SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
 -1.53   	 40.28   	 32.72   	 -91.56		 69.14   	  76.30		
 -7.02   	 39.98   	 32.35   	-111.90		 69.44   	  71.21		
-10.68   	 40.28   	 31.90   	-147.51		 69.73   	  61.04		
-11.60   	 39.67   	 31.31   	-147.51		 69.97   	  55.95		
-10.07   	 36.32   	 30.72   	-157.68		 70.19   	  45.78		
 -5.49   	 29.60   	 30.09   	-142.42		 70.38   	  45.78		
  1.53   	 20.14   	 29.52   	-147.51		 70.56   	  40.69		
 10.07   	  8.85   	 28.93   	-178.03		 70.72   	  35.61		
 19.23   	 -2.75   	 28.22   	-172.94		 70.86   	  35.61		
 25.94   	-13.73   	 27.53   	-188.20		 71.01   	  35.61		
 28.08   	-23.19   	 26.78   	-228.89		 71.15   	  30.52		
 25.33   	-31.43   	 25.86   	-259.41		 71.27   	  30.52		
 18.92   	-38.76   	 24.82   	-305.19		 71.39   	  30.52		
 10.07   	-45.17   	 23.60   	-330.62		 71.52   	  20.35		
  0.31   	-50.66   	 22.28   	-366.22		 71.60   	  15.26		
 -9.46   	-54.93   	 20.81   	-503.56		 71.66   	   0.00		
-17.40   	-57.07   	 18.80   	-620.55		 71.66   	 -10.17		
-21.36   	-57.37   	 16.32   	-442.52		 71.62   	 -25.43		
-18.62   	-56.15   	 14.55   	 -71.21		 71.52   	 -45.78		
 -9.46   	-54.93   	 14.26   	 137.33		 71.33   	 -66.12		
  2.44   	-54.32   	 14.81   	 -50.86		 71.07   	 -81.38		
 13.12   	-54.93   	 14.61   	-274.67		 70.74   	-106.82		
 20.45   	-56.15   	 13.51   	-249.24		 70.32   	-127.16		
 23.19   	-57.07   	 12.51   	-244.15		 69.81   	-142.42		
 21.67   	-57.68   	 11.54   	-274.67		 69.24   	-162.77		
 16.17   	-58.59   	 10.44   	-213.63		 68.59   	-167.85		
  7.93   	-59.51   	  9.58   	-183.11		 67.91   	-162.77		
 -2.14   	-61.04   	  8.85   	-157.68		 67.26   	-132.25		
-10.38   	-61.95   	  8.22   	-122.07		 66.73   	-101.73		
-15.56   	-61.04   	  7.73   	-116.99		 66.33   	 -45.78		
-16.17   	-57.98   	  7.26   	-122.07		 66.14   	  -5.09		
-12.51   	-53.41   	  6.78   	-127.16		 66.12   	  40.69		
 -5.49   	-47.91   	  6.27   	-116.99		 66.29   	  66.12		
  2.75   	-43.64   	  5.80   	-111.90		 66.55   	  71.21		
 11.29   	-41.20   	  5.35   	-101.73		 66.84   	  55.95		
 18.01   	-40.59   	  4.94   	 -76.30		 67.06   	  30.52		
 21.97   	-42.42   	  4.64   	 -30.52		 67.18   	  -5.09		
 22.28   	-45.17   	  4.52   	 -20.35		 67.16   	 -50.86		
 19.53   	-47.30   	  4.44   	 -15.26		 66.96   	 -81.38		
 14.04   	-48.52   	  4.37   	 -10.17		 66.63   	-122.07		
  7.02   	-48.52   	  4.33   	 -30.52		 66.14   	-132.25		
 -0.31   	-47.61   	  4.21   	 -35.61		 65.62   	-142.42		
 -7.63   	-47.00   	  4.07   	 -35.61		 65.05   	-132.25		
-13.73   	-47.00   	  3.93   	 -25.43		 64.52   	-116.99		
-18.62   	-47.00   	  3.83   	 -45.78		 64.05   	 -86.47		
-19.84   	-46.08   	  3.64   	 -45.78		 63.70   	 -61.04		
-16.78   	-44.25   	  3.46   	  -5.09		 63.46   	 -40.69		
-10.38   	-41.81   	  3.44   	  30.52		 63.30   	 -15.26		
 -1.53   	-40.28   	  3.56   	  66.12		 63.23   	   0.00		
  6.71   	-40.28   	  3.83   	   0.00		 63.23   	  10.17		
 12.82   	-41.81   	  3.83   	  20.35		 63.28   	   5.09		
 15.87   	-43.64   	  3.91   	 101.73		 63.30   	   0.00		
 14.95   	-44.86   	  4.31   	  91.56		 63.30   	 -10.17		
  9.46   	-45.47   	  4.68   	  30.52		 63.26   	 -25.43		
  0.31   	-46.39   	  4.80   	 -15.26		 63.15   	 -40.69		
-10.68   	-47.61   	  4.74   	 -30.52		 62.99   	 -55.95		
-19.53   	-48.83   	  4.62   	 -45.78		 62.77   	 -61.04		
-23.50   	-48.83   	  4.44   	  -5.09		 62.52   	 -71.21		
-22.28   	-47.00   	  4.42   	  71.21		 62.24   	 -71.21		
-17.09   	-44.25   	  4.70   	  96.64		 61.95   	 -66.12		
-10.38   	-42.42   	  5.09   	  91.56		 61.69   	 -61.04		
 -3.66   	-41.81   	  5.45   	   0.00		 61.44   	 -50.86		
  2.75   	-42.72   	  5.45   	-116.99		 61.24   	 -40.69		
  8.54   	-43.03   	  4.98   	-127.16		 61.08   	 -30.52		
 12.51   	-42.72   	  4.48   	 -61.04		 60.96   	 -25.43		
 13.43   	-40.89   	  4.23   	  55.95		 60.85   	 -20.35		
 10.68   	-38.45   	  4.46   	 152.59		 60.77   	 -15.26		
  6.71   	-33.26   	  5.07   	 152.59		 60.71   	 -20.35		
  3.97   	-21.36   	  5.68   	  66.12		 60.63   	 -20.35		
  5.49   	  1.53   	  5.94   	 -50.86		 60.55   	 -25.43		
 10.99   	 37.84   	  5.74   	-106.82		 60.45   	 -25.43		
 18.31   	 84.84   	  5.31   	 -76.30		 60.35   	 -35.61		
 25.94   	135.19   	  5.01   	 -10.17		 60.20   	 -30.52		
 33.26   	180.36   	  4.96   	  40.69		 60.08   	 -40.69		
 42.72   	213.32   	  5.13   	  61.04		 59.92   	 -35.61		
 56.46   	232.54   	  5.37   	  45.78		 59.78   	 -35.61		
 73.55   	243.23   	  5.55   	  10.17		 59.63   	 -40.69		
 89.72   	252.99   	  5.60   	   0.00		 59.47   	 -30.52		
 98.88   	265.20   	  5.60   	 -10.17		 59.35   	 -35.61		
 96.74   	274.96   	  5.55   	 -10.17		 59.21   	 -30.52		
 82.70   	270.08   	  5.51   	  10.17		 59.08   	 -25.43		
 61.95   	238.95   	  5.55   	 -10.17		 58.98   	 -25.43		
 40.59   	178.53   	  5.51   	 -20.35		 58.88   	 -25.43		
 24.41   	 99.79   	  5.43   	 -15.26		 58.78   	 -25.43		
 14.34   	 21.06   	  5.37   	 -30.52		 58.68   	 -25.43		
  7.93   	-41.50   	  5.25   	 -15.26		 58.58   	 -30.52		
  2.75   	-79.65   	  5.19   	  25.43		 58.45   	 -35.61		
 -1.83   	-95.83   	  5.29   	  45.78		 58.31   	 -30.52		
 -4.58   	-98.88   	  5.47   	  50.86		 58.19   	 -35.61		
 -3.66   	-98.27   	  5.68   	  20.35		 58.05   	 -35.61		
  0.31   	-98.88   	  5.76   	 -20.35		 57.90   	 -35.61		
  4.88   	-100.71   	  5.68   	 -45.78		 57.76   	 -30.52		
  6.71   	-101.62   	  5.49   	 -25.43		 57.64   	 -30.52		
  3.36   	-100.71   	  5.39   	  -5.09		 57.52   	 -30.52		
 -5.19   	-98.57   	  5.37   	  10.17		 57.40   	 -25.43		
-15.87   	-97.35   	  5.41   	  20.35		 57.29   	 -25.43		
-25.02   	-98.27   	  5.49   	  10.17		 57.19   	 -25.43		
-30.82   	-100.71   	  5.53   	  10.17		 57.09   	 -25.43		
-32.35   	-103.45   	  5.57   	  15.26		 56.99   	 -30.52		
-29.60   	-108.03   	  5.64   	  25.43		 56.87   	 -30.52		
-21.97   	-116.27   	  5.74   	  25.43		 56.74   	 -35.61		
 -8.24   	-129.39   	  5.84   	  25.43		 56.60   	 -30.52		
 12.51   	-144.04   	  5.94   	  30.52		 56.48   	 -35.61		
 44.25   	-149.84   	  6.06   	   5.09		 56.34   	 -30.52		
 93.69   	-126.04   	  6.08   	   0.00		 56.22   	 -30.52		
155.64   	-48.52   	  6.08   	  15.26		 56.09   	 -30.52		
198.67   	 90.94   	  6.14   	  10.17		 55.97   	 -30.52		
164.79   	267.64   	  6.19   	  30.52		 55.85   	 -25.43		
  5.19   	431.21   	  6.31   	  35.61		 55.75   	 -30.52		
-271.91   	529.48(R)	  6.45   	 -71.21		 55.63   	 -25.43		
-810.24   	470.89   	  6.16   	 -91.56		 55.52   	 -30.52		
-874.63   	371.40   	  5.80   	  50.86		 55.40   	 -30.52		
-783.39   	273.44   	  6.00   	 208.54		 55.28   	 -25.43		
-609.13   	191.04   	  6.84   	 178.03		 55.18   	 -25.43		
-430.60   	126.34   	  7.55   	  30.52		 55.08   	 -30.52		
-285.03   	 74.16   	  7.67   	 -50.86		 54.95   	 -25.43		
-170.90   	 27.47   	  7.47   	 -50.86		 54.85   	 -25.43		
-79.35   	-17.40   	  7.26   	  -5.09		 54.75   	 -30.52		
-13.73   	-61.34   	  7.24   	  55.95		 54.63   	 -25.43		
 15.56   	-100.10   	  7.47   	 111.90		 54.53   	 -30.52		
 10.99   	-126.95   	  7.91   	 106.82		 54.40   	 -25.43		
 -9.77   	-137.02   	  8.34   	  91.56		 54.30   	 -30.52		
-25.94   	-133.36   	  8.71   	  35.61		 54.18   	 -30.52		
-26.86   	-125.12   	  8.85   	  -5.09		 54.06   	 -35.61		
-16.17   	-120.85   	  8.83   	   0.00		 53.92   	 -35.61		
 -1.83   	-122.07   	  8.83   	 -20.35		 53.77   	 -30.52		
  9.16   	-125.43   	  8.75   	  71.21		 53.65   	 -40.69		
 14.34   	-127.87   	  9.03   	 325.53		 53.49   	 -35.61		
 14.65   	-128.17   	 10.34   	 640.89		 53.35   	 -35.61		
 13.12   	-127.56   	 12.90   	1541.19		 53.20   	 -30.52		
 10.68   	-127.26   	 19.06   	1129.19		 53.08   	 -30.52		
  7.02   	-127.87   	 23.58   	-885.04		 52.96   	 -35.61		
  1.53   	-129.70   	 20.04   	-1149.54		 52.82   	 -30.52		
 -5.80   	-131.23   	 15.44   	-447.61		 52.70   	 -30.52		
-12.21   	-132.14   	 13.65   	 437.43		 52.57   	 -35.61		
-14.04   	-131.53   	 15.40   	1174.97		 52.43   	 -25.43		
 -9.46   	-130.31   	 20.10   	 976.60		 52.33   	 -30.52		
 -3.66   	-128.17   	 24.01   	 610.37		 52.21   	 -20.35		
  2.44   	-125.43   	 26.45   	-106.82		 52.13   	 -25.43		
  8.85   	-122.68   	 26.02   	-620.55		 52.02   	 -15.26		
 14.95   	-121.15   	 23.54   	-340.79		 51.96   	 -15.26		
 18.62   	-120.85   	 22.18   	  10.17		 51.90   	 -15.26		
 18.62   	-120.85   	 22.22   	 101.73		 51.84   	 -15.26		
 13.73   	-120.54   	 22.62   	 223.80		 51.78   	  -5.09		
  5.49   	-118.71   	 23.52   	 325.53		 51.76   	  -5.09		
 -3.66   	-115.66   	 24.82   	 269.58		 51.74   	   0.00		
-10.38   	-111.69   	 25.90   	 213.63		 51.74   	  10.17		
-13.12   	-107.73   	 26.75   	 183.11		 51.78   	  25.43		
-10.07   	-103.45   	 27.49   	  30.52		 51.88   	  40.69		
 -2.14   	-99.18   	 27.61   	 -96.64		 52.04   	  61.04		
  9.16   	-93.99   	 27.22   	-106.82		 52.29   	  86.47		
 21.67   	-88.50   	 26.80   	 -35.61		 52.63   	 122.07		
 32.65   	-82.40   	 26.65   	 127.16		 53.12   	 152.59		
 39.37   	-76.90   	 27.16   	 218.72		 53.73   	 178.03		
 40.59   	-71.72   	 28.04   	 213.63		 54.45   	 198.37		
 35.71   	-67.14   	 28.89   	 208.54		 55.24   	 203.46		
 26.25   	-61.95   	 29.73   	  71.21		 56.05   	 198.37		
 16.17   	-56.46   	 30.01   	-147.51		 56.85   	 183.11		
  8.54   	-50.35   	 29.42   	-213.63		 57.58   	 152.59		
  5.49   	-44.25   	 28.57   	 -61.04		 58.19   	 122.07		
  7.02   	-38.15   	 28.32   	 198.37		 58.68   	  86.47		
 11.29   	-32.35   	 29.11   	 320.45		 59.02   	  55.95		
 17.09   	-25.94   	 30.40   	 218.72		 59.25   	  40.69		
 22.28   	-18.92   	 31.27   	 -20.35		 59.41   	  30.52		
 26.55   	-11.90   	 31.19   	-157.68		 59.53   	  25.43		
 30.21   	 -5.49   	 30.56   	 -66.12		 59.63   	  30.52		
 34.48   	  0.31   	 30.29   	 127.16		 59.76   	  40.69		
 39.06   	  6.10   	 30.80   	 208.54		 59.92   	  55.95		
 40.89   	 11.90   	 31.64   	 127.16		 60.14   	  76.30		
 37.54   	 18.31   	 32.15   	  15.26		 60.45   	  96.64		
 28.08   	 25.02   	 32.21   	 -71.21		 60.83   	 106.82		
 15.87   	 31.74   	 31.92   	 -91.56		 61.26   	 106.82		
  4.88   	 38.45   	 31.56   	 -25.43		 61.69   	 116.99		
 -0.61   	 45.78   	 31.45   	 101.73		 62.16   	 111.90		
 -0.31   	 54.32   	 31.86   	 172.94		 62.60   	 116.99		
  3.66   	 63.48   	 32.55   	 137.33		 63.07   	 111.90		
  9.16   	 72.33   	 33.10   	   0.00		 63.52   	 111.90		
 14.65   	 79.04   	 33.10   	-127.16		 63.97   	 106.82		
 18.92   	 83.62   	 32.59   	-147.51		 64.39   	 101.73		
 21.67   	 86.06   	 32.00   	 -96.64		 64.80   	  96.64		
 21.36   	 86.98   	 31.62   	  10.17		 65.19   	  91.56		
 16.48   	 86.98   	 31.66   	  86.47		 65.55   	  91.56		
  7.02   	 86.67   	 32.00   	  71.21		 65.92   	  96.64		
 -5.80   	 85.45   	 32.29   	 -15.26		 66.31   	  91.56		
-17.40   	 84.53   	 32.23   	-111.90		 66.67   	  91.56		
-25.33   	 83.62   	 31.78   	-183.11		 67.04   	  86.47		
-27.47   	 83.62   	 31.05   	-213.63		 67.39   	  81.38		
-24.41   	 83.92   	 30.19   	-193.29		 67.71   	  71.21		
-19.23   	 83.62   	 29.42   	-111.90		 68.00   	  61.04		
-13.43   	 81.79   	 28.97   	 -45.78		 68.24   	  55.95		
 -8.54   	 77.51   	 28.79   	 -20.35		 68.46   	  55.95		
 -4.58   	 71.72   	 28.71   	   5.09		 68.69   	  50.86		
 -1.22   	 65.31   	 28.73   	 -10.17		 68.89   	  50.86		
  1.53   	 59.20   	 28.69   	-203.46		 69.09   	  45.78		
  3.36   	 53.71   	 27.87   	-330.62		 69.28   	  40.69		
  3.97   	 48.52   	 26.55   	-330.62		 69.44   	  35.61		
  2.14   	 41.81   	 25.23   	-406.92		 69.58   	  30.52		
 -3.97   	 33.57   	 23.60   	-366.22		 69.70   	  25.43		
-13.43   	 24.41   	 22.14   	-157.68		 69.81   	  15.26		
-23.80   	 15.87   	 21.51   	 -55.95		 69.87   	  10.17		
-31.74   	  8.85   	 21.28   	 -91.56		 69.91   	   0.00		
-34.18   	  4.58   	 20.92   	-218.72		 69.91   	   0.00		
-31.13   	  1.83   	 20.04   	-498.47		 69.91   	 -10.17		
-24.11   	  0.31   	 18.05   	-773.14		 69.87   	 -20.35		
-15.87   	 -0.92   	 14.95   	-686.67		 69.79   	 -30.52		
 -9.46   	 -3.05   	 12.21   	-300.10		 69.66   	 -45.78		
 -6.41   	 -5.80   	 11.01   	  66.12		 69.48   	 -55.95		
 -6.71   	 -8.54   	 11.27   	 137.33		 69.26   	 -71.21		
-10.07   	-10.99   	 11.82   	 -35.61		 68.97   	 -91.56		
-14.95   	-12.51   	 11.68   	-162.77		 68.61   	-111.90		
-19.53   	-12.82   	 11.03   	-284.84		 68.16   	-132.25		
-22.89   	-11.90   	  9.89   	-386.57		 67.63   	-152.59		
-25.33   	-10.99   	  8.34   	-320.45		 67.02   	-167.85		
-25.94   	-10.07   	  7.06   	-239.06		 66.35   	-167.85		
-24.41   	 -9.77   	  6.10   	-172.94		 65.68   	-147.51		
-20.45   	-10.07   	  5.41   	 -76.30		 65.09   	-106.82		
-15.56   	-10.38   	  5.11   	  -5.09		 64.66   	 -66.12		
-10.68   	-10.99   	  5.09   	   5.09		 64.39   	 -15.26		
 -6.71   	-11.29   	  5.11   	 -15.26		 64.33   	  25.43		
 -2.75   	-11.60   	  5.05   	 -96.64		 64.44   	  55.95		
  1.22   	-11.60   	  4.66   	-172.94		 64.66   	  66.12		
  3.05   	-11.90   	  3.97   	-244.15		 64.92   	  61.04		
  1.53   	-11.60   	  2.99   	-259.41		 65.17   	  30.52		
 -3.97   	-11.29   	  1.95   	-193.29		 65.29   	   5.09		
-10.99   	-10.99   	  1.18   	 -76.30		 65.31   	 -40.69		
-16.17   	-10.99   	  0.87   	  76.30		 65.15   	 -76.30		
-17.70   	-11.60   	  1.18   	 172.94		 64.84   	-111.90		
-15.87   	-13.43   	  1.87   	 137.33		 64.39   	-127.16		
-11.90   	-14.95   	  2.42   	  66.12		 63.89   	-137.33		
 -7.32   	-15.87   	  2.69   	 -40.69		 63.34   	-137.33		
 -2.44   	-15.26   	  2.52   	-142.42		 62.79   	-122.07		
  0.92   	-13.43   	  1.95   	-137.33		 62.30   	 -96.64		
  1.22   	-10.99   	  1.40   	 -61.04		 61.91   	 -66.12		
 -3.05   	 -9.46   	  1.16   	 -25.43		 61.65   	 -45.78		
-10.68   	-10.07   	  1.06   	 -25.43		 61.46   	 -25.43		
-18.62   	-12.51   	  0.96   	 -15.26		 61.36   	  -5.09		
-23.80   	-15.56   	  0.90   	  15.26		 61.34   	   0.00		
-25.33   	-18.01   	  0.96   	  35.61		 61.34   	   5.09		
-23.80   	-18.62   	  1.10   	  66.12		 61.36   	   0.00		
-20.45   	-18.01   	  1.36   	 116.99		 61.36   	 -15.26		
-15.56   	-16.78   	  1.83   	 137.33		 61.30   	 -20.35		
 -9.77   	-16.48   	  2.38   	  86.47		 61.22   	 -35.61		
 -3.97   	-17.40   	  2.73   	  20.35		 61.08   	 -40.69		
 -0.31   	-19.23   	  2.81   	 -76.30		 60.92   	 -50.86		
 -0.92   	-21.36   	  2.50   	-132.25		 60.71   	 -61.04		
 -5.80   	-22.89   	  1.97   	-106.82		 60.47   	 -66.12		
-13.12   	-23.50   	  1.55   	 -30.52		 60.20   	 -61.04		
-19.23   	-23.19   	  1.42   	  55.95		 59.96   	 -55.95		
-22.28   	-22.58   	  1.65   	 127.16		 59.74   	 -50.86		
-21.97   	-22.58   	  2.16   	 111.90		 59.53   	 -40.69		
-19.23   	-23.19   	  2.60   	  81.38		 59.37   	 -35.61		
-14.95   	-24.11   	  2.93   	  35.61		 59.23   	 -30.52		
 -9.46   	-25.02   	  3.07   	 -25.43		 59.10   	 -20.35		
 -2.44   	-24.72   	  2.97   	 -50.86		 59.02   	 -15.26		
  7.63   	-20.75   	  2.77   	 -71.21		 58.96   	 -15.26		
 20.45   	 -9.77   	  2.48   	 -40.69		 58.90   	 -15.26		
 35.10   	 11.29   	  2.32   	 -15.26		 58.84   	 -20.35		
 48.83   	 44.56   	  2.26   	  20.35		 58.76   	 -20.35		
 57.07   	 88.50   	  2.34   	  66.12		 58.68   	 -25.43		
 59.20   	138.24   	  2.60   	  91.56		 58.58   	 -30.52		
 57.07   	186.46   	  2.97   	  66.12		 58.45   	 -35.61		
 55.85   	227.66   	  3.23   	  20.35		 58.31   	 -30.52		
 59.51   	257.26   	  3.32   	 -45.78		 58.19   	 -35.61		
 68.66   	277.10   	  3.13   	 -66.12		 58.05   	 -30.52		
 79.35   	292.05   	  2.87   	 -61.04		 57.92   	 -30.52		
 87.59   	303.65   	  2.62   	 -35.61		 57.80   	 -25.43		
 89.72   	309.14   	  2.48   	 -25.43		 57.70   	 -20.35		
 86.36   	299.99   	  2.38   	  20.35		 57.62   	 -25.43		
 79.04   	267.33   	  2.46   	  81.38		 57.52   	 -25.43		
 69.89   	209.96   	  2.79   	 111.90		 57.42   	 -20.35		
 58.59   	137.63   	  3.23   	  61.04		 57.33   	 -20.35		
 42.42   	 65.31   	  3.48   	   5.09		 57.25   	 -25.43		
 20.75   	  6.71   	  3.50   	 223.80		 57.15   	 -25.43		
 -5.19   	-32.35   	  4.39   	 579.86		 57.05   	 -25.43		
-29.60   	-53.10   	  6.71   	 172.94		 56.95   	 -30.52		
-47.00   	-61.34   	  7.41   	-737.54		 56.83   	 -30.52		
-54.63   	-63.48   	  4.46   	-1531.02		 56.70   	 -35.61		
-54.02   	-63.48   	 -1.67   	-1403.86		 56.56   	 -30.52		
-48.52   	-63.17   	 -7.28   	-493.39		 56.44   	 -25.43		
-41.50   	-62.87   	 -9.26   	 722.28		 56.34   	 -15.26		
-33.57   	-62.56   	 -6.37   	2115.96		 56.28   	 -20.35		
-26.25   	-62.56   	  2.10   	2360.11		 56.20   	 -30.52		
-20.14   	-62.87   	 11.54   	 864.70		 56.07   	 -55.95		
-16.48   	-63.48   	 14.99   	-1236.01		 55.85   	 -35.61		
-17.09   	-64.70   	 10.05   	-2166.83		 55.71   	 -15.26		
-22.58   	-66.53   	  1.38   	-1317.39		 55.65   	   0.00		
-32.04   	-70.19   	 -3.89   	 300.10		 55.65   	  -5.09		
-41.50   	-77.82   	 -2.69   	1358.08		 55.63   	 -30.52		
-47.30   	-90.33   	  2.75   	1291.96		 55.50   	 -45.78		
-43.95   	-105.90   	  7.91   	 457.78		 55.32   	 -45.78		
-22.89   	-115.05   	  9.75   	-498.47		 55.14   	 -45.78		
 28.38   	-97.35   	  7.75   	-930.82		 54.95   	 -30.52		
109.86   	-27.16   	  4.03   	-712.10		 54.83   	 -20.35		
188.29   	108.03   	  1.18   	-142.42		 54.75   	 -20.35		
194.70   	290.22   	  0.61   	 422.18		 54.67   	 -20.35		
 57.98   	473.94   	  2.30   	 630.72		 54.59   	 -20.35		
-230.71   	606.69   	  4.82   	 127.16		 54.51   	 -25.43		
-882.57   	610.05(R)	  5.33   	-310.27		 54.40   	 -10.17		
-1002.81   	503.23   	  4.09   	-432.35		 54.36   	   0.00		
-940.55   	365.60   	  2.36   	-101.73		 54.36   	 -10.17		
-771.18   	226.14   	  1.95   	 320.45		 54.32   	 -20.35		
-583.80   	110.78   	  3.23   	 427.26		 54.24   	 -35.61		
-421.45   	 34.79   	  4.94   	 457.78		 54.10   	 -40.69		
-281.07   	 -3.36   	  6.78   	 269.58		 53.94   	 -55.95		
-151.37   	-19.53   	  7.85   	 -66.12		 53.71   	 -45.78		
-41.81   	-33.57   	  7.59   	-233.98		 53.53   	 -45.78		
 25.63   	-55.85   	  6.65   	-279.75		 53.35   	 -35.61		
 43.64   	-82.09   	  5.53   	-183.11		 53.20   	 -25.43		
 30.21   	-101.32   	  4.80   	  76.30		 53.10   	 -30.52		
 12.21   	-106.51   	  5.11   	 269.58		 52.98   	 -20.35		
  4.88   	-102.54   	  6.19   	 284.84		 52.90   	 -25.43		
  6.10   	-97.96   	  7.32   	 208.54		 52.80   	 -20.35		
  6.71   	-98.27   	  8.16   	 -76.30		 52.72   	 -20.35		
  1.22   	-102.23   	  7.85   	-132.25		 52.63   	 -20.35		
 -7.63   	-107.12   	  7.32   	 635.81		 52.55   	 -20.35		
-13.73   	-110.17   	  9.87   	1149.54		 52.47   	 -25.43		
-13.73   	-110.78   	 14.47   	 574.77		 52.37   	 -25.43		
 -7.63   	-110.78   	 16.76   	-172.94		 52.27   	 -30.52		
  2.44   	-111.39   	 16.07   	-396.74		 52.15   	 -30.52		
 11.90   	-113.22   	 14.49   	-122.07		 52.02   	 -30.52		
 18.31   	-115.36   	 14.00   	 172.94		 51.90   	 -35.61		
 19.84   	-116.88   	 14.69   	 605.29		 51.76   	 -30.52		
  9.77   	-116.88   	 17.11   	 640.89		 51.64   	 -30.52		
  2.14   	-115.66   	 19.67   	 651.07		 51.52   	 -25.43		
 -3.66   	-114.44   	 22.28   	 183.11		 51.41   	 -20.35		
 -6.41   	-112.30   	 23.01   	-162.77		 51.33   	 -15.26		
 -6.10   	-110.17   	 22.36   	-147.51		 51.27   	 -15.26		
 -4.27   	-107.42   	 21.77   	 -40.69		 51.21   	 -15.26		
 -0.61   	-104.68   	 21.61   	  50.86		 51.15   	 -15.26		
  4.27   	-101.93   	 21.81   	 137.33		 51.09   	 -10.17		
 11.60   	-99.79   	 22.36   	 193.29		 51.05   	 -10.17		
 19.84   	-97.66   	 23.13   	 203.46		 51.01   	 -10.17		
 26.25   	-95.21   	 23.95   	 188.20		 50.97   	  -5.09		
 28.99   	-92.16   	 24.70   	 132.25		 50.95   	 -10.17		
 26.55   	-88.50   	 25.23   	  30.52		 50.91   	  -5.09		
 20.14   	-83.92   	 25.35   	 -35.61		 50.88   	   5.09		
 13.12   	-79.04   	 25.21   	 -35.61		 50.91   	  10.17		
  9.46   	-74.46   	 25.07   	  45.78		 50.95   	  35.61		
 10.07   	-69.89   	 25.25   	 193.29		 51.09   	  61.04		
 14.95   	-65.31   	 26.02   	 284.84		 51.33   	  91.56		
 20.14   	-60.73   	 27.16   	 208.54		 51.70   	 122.07		
 23.50   	-56.15   	 28.00   	  55.95		 52.19   	 152.59		
 24.72   	-51.88   	 28.22   	 -61.04		 52.80   	 178.03		
 25.33   	-47.91   	 27.98   	 -96.64		 53.51   	 193.29		
 26.86   	-44.25   	 27.59   	 -30.52		 54.28   	 198.37		
 29.60   	-39.98   	 27.47   	  61.04		 55.08   	 198.37		
 31.43   	-34.48   	 27.71   	 147.51		 55.87   	 178.03		
 31.74   	-28.38   	 28.30   	 193.29		 56.58   	 157.68		
 30.52   	-21.67   	 29.07   	 127.16		 57.21   	 127.16		
 28.99   	-15.87   	 29.58   	  61.04		 57.72   	  96.64		
 28.69   	-10.68   	 29.83   	  40.69		 58.11   	  71.21		
 29.91   	 -5.80   	 29.99   	  40.69		 58.39   	  50.86		
 32.04   	 -0.92   	 30.15   	  66.12		 58.60   	  30.52		
 32.96   	  3.97   	 30.42   	  35.61		 58.72   	  25.43		
 32.04   	  9.16   	 30.56   	  15.26		 58.82   	  25.43		
 29.30   	 14.34   	 30.62   	  45.78		 58.92   	  35.61		
 26.86   	 19.53   	 30.80   	  61.04		 59.06   	  45.78		
 26.25   	 24.41   	 31.05   	  91.56		 59.25   	  66.12		
 27.77   	 29.91   	 31.41   	 111.90		 59.51   	  81.38		
 30.21   	 36.32   	 31.86   	  61.04		 59.84   	  91.56		
 31.43   	 43.64   	 32.11   	  10.17		 60.20   	 106.82		
 30.21   	 51.57   	 32.15   	 -35.61		 60.63   	 116.99		
 26.55   	 59.20   	 32.00   	 -45.78		 61.10   	 122.07		
 21.36   	 65.61   	 31.82   	 -30.52		 61.59   	 116.99		
 15.56   	 70.19   	 31.70   	  20.35		 62.05   	 122.07		
 10.07   	 72.63   	 31.78   	  10.17		 62.54   	 111.90		
  5.19   	 73.85   	 31.82   	 -30.52		 62.99   	 106.82		
  0.92   	 74.77   	 31.70   	 -40.69		 63.42   	  96.64		
 -1.53   	 76.29   	 31.54   	 -30.52		 63.80   	  81.38		
 -2.44   	 77.51   	 31.41   	  -5.09		 64.13   	  81.38		
 -2.44   	 78.13   	 31.39   	 -15.26		 64.46   	  76.30		
 -2.14   	 77.82   	 31.33   	 -50.86		 64.76   	  76.30		
 -2.14   	 77.21   	 31.13   	 -71.21		 65.07   	  71.21		
 -2.75   	 76.60   	 30.84   	-106.82		 65.35   	  76.30		
 -4.58   	 76.29   	 30.42   	-122.07		 65.66   	  71.21		
 -7.93   	 75.99   	 29.93   	-152.59		 65.94   	  71.21		
-11.90   	 75.38   	 29.32   	-142.42		 66.23   	  66.12		
-14.65   	 74.77   	 28.75   	 -81.38		 66.49   	  66.12		
-13.43   	 73.24   	 28.42   	 -50.86		 66.75   	  55.95		
 -7.93   	 70.19   	 28.22   	 -55.95		 66.98   	  50.86		
  0.61   	 64.09   	 28.00   	-132.25		 67.18   	  40.69		
  8.54   	 54.93   	 27.47   	-233.98		 67.34   	  35.61		
 14.65   	 43.95   	 26.53   	-264.50		 67.49   	  25.43		
 18.01   	 32.96   	 25.47   	-284.84		 67.59   	  20.35		
