SAMPLE NUMBER:   1
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
-137.02   	1445.31   	 73.75   	 -20.35		 12.25   	 -25.43		
-253.30   	915.22   	 73.67   	 -10.17		 12.15   	 -15.26		
-346.37   	278.32   	 73.63   	  -5.09		 12.09(E)	   5.09		
-391.85   	-274.05   	 73.61   	 -15.26		 12.11   	  30.52		
-380.25   	-618.90   	 73.55   	 -15.26		 12.23   	  61.04		
-320.74   	-743.71   	 73.49   	 -15.26		 12.47   	  76.30		
-238.04   	-712.59   	 73.43   	 -30.52		 12.78   	  91.56		
-157.47   	-594.48   	 73.31   	 -35.61		 13.14   	  96.64		
-92.16   	-433.65   	 73.16   	 -25.43		 13.53   	 137.33		
-44.86   	-263.98   	 73.06   	 -25.43		 14.08   	 198.37		
-14.34   	-124.51   	 72.96   	 -25.43		 14.87   	 203.46		
  0.92   	-50.96   	 72.86   	 -10.17		 15.69   	 142.42		
  4.27   	-50.05   	 72.82   	 -20.35		 16.26   	 233.98		
  2.44   	-88.81   	 72.74   	 -10.17		 17.19   	 503.56		
  2.75   	-120.54   	 72.70   	  -5.09		 19.21   	 467.95		
  8.54   	-120.24   	 72.68   	 -20.35		 21.08   	 310.27		
 17.70   	-96.13   	 72.59   	 -25.43		 22.32   	 371.31		
 24.72   	-71.41   	 72.49   	 -20.35		 23.80   	 432.35		
 27.77   	-61.95   	 72.41   	 -15.26		 25.53   	 508.65		
 28.99   	-65.31   	 72.35   	 -20.35		 27.57   	 615.46		
 31.43   	-70.19   	 72.27   	 -20.35		 30.03   	 640.89		
 35.71   	-67.44   	 72.19   	 -35.61		 32.59   	 590.03		
 39.37   	-55.54   	 72.04   	 -25.43		 34.95   	 595.11		
 41.20   	-39.37   	 71.94   	 -45.78		 37.33   	1083.41		
 40.59   	-23.50   	 71.76   	 -55.95		 41.67   	 422.18		
 40.89   	-25.02   	 71.54   	 -40.69		 43.36   	 396.74		
 41.81   	-25.02   	 71.37   	 -30.52		 44.94   	 371.31		
 42.42   	-18.92   	 71.25   	 -25.43		 46.43   	 300.10		
 41.81   	 -9.16   	 71.15   	 -20.35		 47.63   	 213.63		
 39.98   	 -0.31   	 71.07   	 -35.61		 48.48   	  91.56		
 38.45   	  4.27   	 70.93   	 -25.43		 48.85   	  15.26		
 37.23   	  5.49   	 70.82   	   0.00		 48.91   	  15.26		
 37.84   	  7.32   	 70.82   	   0.00		 48.97   	  35.61		
 39.67   	 12.82   	 70.82   	 -15.26		 49.11   	  71.21		
 42.11   	 20.45   	 70.76   	 -25.43		 49.40   	  50.86		
 45.17   	 27.16   	 70.66   	 -50.86		 49.60   	  45.78		
 48.22   	 31.74   	 70.46   	 -66.12		 49.79   	  40.69		
 50.96   	 36.93   	 70.19   	 -50.86		 49.95   	  10.17		
 53.41   	 46.39   	 69.99   	 -25.43		 49.99(S)	  -5.09		
 56.46   	 59.20   	 69.89(D)	   5.09		 49.97   	 -15.26		
 59.81   	 71.72   	 69.91   	  45.78		 49.91   	 -20.35		
 63.48   	 78.43   	 70.09   	  66.12		 49.83   	 -20.35		
 66.83   	 79.65   	 70.36   	 147.51		 49.75   	 -25.43		
 70.19   	 82.09   	 70.95   	 274.67		 49.64   	 -50.86		
 74.16   	 91.86   	 72.04   	 437.43		 49.44   	 -55.95		
 78.74   	110.78   	 73.79   	 691.76		 49.22   	 -55.95		
 83.62   	134.28   	 76.56   	 935.91		 48.99   	 -25.43		
 88.20   	155.03   	 80.30   	1037.64		 48.89   	 -25.43		
 91.86   	169.68   	 84.46   	1658.18		 48.79   	 -50.86		
 99.18   	186.16   	 91.09   	 427.26		 48.59   	   0.00		
104.98   	196.84   	 92.80   	 193.29		 48.59   	 -45.78		
112.30   	212.71   	 93.57   	  61.04		 48.40   	 -66.12		
120.24   	233.46   	 93.81   	  15.26		 48.14   	 -66.12		
127.87   	256.96   	 93.88   	  61.04		 47.87   	 -40.69		
135.19   	280.76   	 94.12   	 178.03		 47.71   	 -20.35		
141.91   	303.96   	 94.83   	 289.93		 47.63   	 -20.35		
148.01   	324.71   	 95.99   	 381.48		 47.55   	 -25.43		
152.89   	343.63   	 97.52   	 478.13		 47.45   	  -5.09		
156.56   	361.02   	 99.43   	 493.39		 47.43   	 -20.35		
159.30   	377.81   	101.40   	 473.04		 47.34   	 -30.52		
162.05   	393.98   	103.30   	 442.52		 47.22   	 -35.61		
164.49   	410.77   	105.07   	 401.83		 47.08   	 -66.12		
165.10   	426.94   	106.67   	 330.62		 46.82   	 -76.30		
161.74   	437.32   	108.00   	 289.93		 46.51   	 -81.38		
152.89   	435.18   	109.16   	 269.58		 46.18   	 -76.30		
138.55   	415.04   	110.23   	 228.89		 45.88   	 -45.78		
120.54   	376.89   	111.15   	 239.06		 45.70   	 -30.52		
100.71   	325.62   	112.11   	 249.24		 45.57   	 -45.78		
 81.18   	268.25   	113.10   	 228.89		 45.39   	 -40.69		
 62.56   	209.66   	114.02   	 228.89		 45.23   	 -25.43		
 45.17   	151.98   	114.93   	 218.72		 45.13   	 -40.69		
 29.60   	 97.66   	115.81   	 178.03		 44.96   	 -40.69		
 16.17   	 49.74   	116.52   	 167.85		 44.80   	 -30.52		
  5.19   	 11.29   	117.19   	 244.15		 44.68   	 -86.47		
-11.29   	-41.20   	118.17   	  86.47		 44.33   	 -35.61		
-17.70   	-63.48   	118.51   	  40.69		 44.19   	 -55.95		
-22.58   	-87.28   	118.68(S)	   0.00		 43.97   	 -61.04		
-25.33   	-110.78   	118.68   	  -5.09		 43.72   	 -86.47		
-26.25   	-129.39   	118.66   	 -40.69		 43.38   	-106.82		
-25.63   	-138.24   	118.49   	 -55.95		 42.95   	-147.51		
-24.72   	-137.33   	118.27   	 -66.12		 42.36   	-193.29		
-24.11   	-132.45   	118.01   	 -86.47		 41.59   	-244.15		
-25.02   	-130.62   	117.66   	 -71.21		 40.61   	-295.01		
-26.55   	-135.50   	117.37   	 -66.12		 39.43   	-350.97		
-27.77   	-144.04   	117.11   	-101.73		 38.03   	-406.92		
-28.99   	-148.93   	116.70   	-106.82		 36.40   	-457.78		
-29.60   	-146.48   	116.28   	 -91.56		 34.57   	-518.82		
-30.21   	-140.08   	115.91   	-116.99		 32.49   	-564.60		
-30.21   	-136.11   	115.44   	-132.25		 30.23   	-600.20		
-29.30   	-139.16   	114.91   	-122.07		 27.83   	-605.29		
-27.16   	-145.87   	114.42   	-132.25		 25.41   	-437.43		
-25.63   	-151.37   	113.90   	-137.33		 23.66   	-386.57		
-24.72   	-152.28   	113.35   	-127.16		 22.12   	-554.42		
-25.02   	-149.54   	112.84   	-147.51		 19.90   	-462.87		
-25.33   	-145.26   	112.25   	-142.42		 18.05   	-335.71		
-24.11   	-140.69   	111.68   	-147.51		 16.70   	-381.48		
-21.97   	-135.19   	111.09   	-172.94		 15.18   	-325.53		
-20.14   	-129.70   	110.40   	-167.85		 13.88   	-269.58		
-20.75   	-126.65   	109.72   	-361.14		 12.80   	-478.13		
-30.21   	-131.23   	108.28   	-183.11		 10.89   	-218.72		
-34.48   	-136.11   	107.55   	-198.37		 10.01   	-203.46		
-35.71   	-140.99   	106.75   	-218.72		  9.20   	-142.42		
-33.57   	-144.96   	105.88   	-218.72		  8.63   	-142.42		
-29.91   	-148.01   	105.00   	-218.72		  8.06   	-167.85		
-26.55   	-147.40   	104.13   	-259.41		  7.39   	-162.77		
-24.11   	-142.82   	103.09   	-279.75		  6.73   	-172.94		
-23.19   	-136.11   	101.97   	-284.84		  6.04   	-193.29		
-23.80   	-131.23   	100.83   	-289.93		  5.27   	-198.37		
-26.25   	-130.92   	 99.67   	-284.84		  4.48   	-193.29		
-29.30   	-135.80   	 98.53   	-274.67		  3.70   	-172.94		
-31.13   	-141.30   	 97.44   	-249.24		  3.01   	-142.42		
-29.91   	-142.82   	 96.44   	-208.54		  2.44   	 -66.12		
-25.02   	-138.85   	 95.60   	-183.11		  2.18(D)	  40.69		
-19.23   	-132.14   	 94.87   	-142.42		  2.34   	 152.59		
-15.26   	-126.95   	 94.30   	-116.99		  2.95   	 203.46		
-14.95   	-125.12   	 93.83   	-111.90		  3.76   	 198.37		
-16.78   	-126.04   	 93.39   	-116.99		  4.56   	 188.20		
-19.23   	-128.48   	 92.92   	-127.16		  5.31   	 178.03		
-20.45   	-130.62   	 92.41   	-157.68		  6.02   	 142.42		
-20.75   	-131.84   	 91.78   	-167.85		  6.59   	  71.21		
-21.67   	-132.45   	 91.11   	-172.94		  6.88   	  40.69		
-24.11   	-132.45   	 90.42   	-172.94		  7.04   	  76.30		
-27.47   	-131.53   	 89.72   	-162.77		  7.34   	 101.73		
-30.21   	-130.92   	 89.07   	-152.59		  7.75   	 101.73		
-31.43   	-130.92   	 88.46   	-147.51		  8.16   	  71.21		
-30.82   	-131.23   	 87.87   	-122.07		  8.44   	  15.26		
-28.99   	-130.62   	 87.39   	-116.99		  8.50   	  15.26		
-26.25   	-129.09   	 86.92   	-106.82		  8.57   	  55.95		
-23.80   	-129.09   	 86.49   	-106.82		  8.79   	  86.47		
-21.67   	-133.06   	 86.06   	 -96.64		  9.14   	  96.64		
-20.14   	-140.38   	 85.68   	 -86.47		  9.52   	  86.47		
-19.53   	-147.71   	 85.33   	 -91.56		  9.87   	  45.78		
-18.92   	-151.06   	 84.96   	 -81.38		 10.05   	   5.09		
-18.31   	-148.93   	 84.64   	 -71.21		 10.07   	 -15.26		
-18.01   	-143.74   	 84.35   	 -81.38		 10.01   	 -40.69		
-17.70   	-139.47   	 84.03   	 -86.47		  9.85   	 -81.38		
-18.01   	-137.02   	 83.68   	 -86.47		  9.52   	-122.07		
-18.31   	-132.75   	 83.34   	 -86.47		  9.03   	-127.16		
-16.78   	-122.07   	 82.99   	 -86.47		  8.52   	 -71.21		
-13.43   	-103.15   	 82.64   	 -76.30		  8.24   	 -10.17		
 -8.85   	-78.43   	 82.34   	 -71.21		  8.20   	  55.95		
 -3.97   	-53.71   	 82.05   	 -61.04		  8.42   	  96.64		
 -0.31   	-33.87   	 81.81   	 -45.78		  8.81   	 101.73		
  2.44   	-18.92   	 81.63   	 -45.78		  9.22   	 101.73		
  5.80   	 -3.97   	 81.44   	 -50.86		  9.62   	 116.99		
 10.68   	 17.09   	 81.24   	 -45.78		 10.09   	 122.07		
 16.17   	 45.78   	 81.06   	 -61.04		 10.58   	 111.90		
 20.45   	 74.77   	 80.81   	 -66.12		 11.03   	  86.47		
 21.97   	 94.30   	 80.55   	 -71.21		 11.37   	  55.95		
 22.58   	 99.49   	 80.26   	 -76.30		 11.60   	  35.61		
 26.25   	 92.77   	 79.96   	 -71.21		 11.74   	  15.26		
 34.18   	 79.65   	 79.67   	 -50.86		 11.80   	 -10.17		
 42.42   	 64.09   	 79.47   	 -45.78		 11.76   	 -25.43		
 43.03   	 44.25   	 79.29   	 -30.52		 11.66   	 -25.43		
 31.74   	 18.31   	 79.17   	 -30.52		 11.56   	 -15.26		
 10.68   	-12.51   	 79.04   	 -15.26		 11.50   	  -5.09		
-11.29   	-44.86   	 78.98   	 -15.26		 11.48   	   0.00		
-25.63   	-75.68   	 78.92   	 -20.35		 11.48   	   5.09		
-29.60   	-104.68   	 78.84   	 -35.61		 11.50   	   0.00		
-27.16   	-131.84   	 78.70   	 -45.78		 11.50   	 -40.69		
-24.72   	-155.03   	 78.51   	 -50.86		 11.33   	 -20.35		
-25.63   	-168.46   	 78.31   	 -50.86		 11.25   	 -15.26		
-28.99   	-171.20   	 78.11   	 -40.69		 11.19   	   0.00		
-31.74   	-165.71   	 77.94   	 -20.35		 11.19   	  40.69		
-31.74   	-159.30   	 77.86   	 -25.43		 11.35   	  35.61		
-30.21   	-158.08   	 77.76   	 -30.52		 11.50   	  25.43		
-29.91   	-163.88   	 77.64   	 -15.26		 11.60   	   5.09		
-32.35   	-173.65   	 77.58   	 -15.26		 11.62   	 -30.52		
-36.01   	-181.88   	 77.52   	 -35.61		 11.50   	 -45.78		
-38.45   	-184.94   	 77.38   	 -20.35		 11.31   	 -55.95		
-38.15   	-183.72   	 77.29   	 -20.35		 11.09   	 -40.69		
-36.01   	-180.66   	 77.21   	 -45.78		 10.93   	   0.00		
-34.79   	-178.83   	 77.03   	 -35.61		 10.93   	   5.09		
-34.79   	-181.88   	 76.89   	 -15.26		 10.95   	  25.43		
-34.48   	-197.45   	 76.83   	 -20.35		 11.05   	  71.21		
-29.91   	-233.46   	 76.74   	 -30.52		 11.33   	 101.73		
-21.06   	-289.00   	 76.62   	 -10.17		 11.74   	  91.56		
-10.07   	-344.24   	 76.58   	  -5.09		 12.11   	  76.30		
  0.31   	-355.53   	 76.56   	 -15.26		 12.41   	  40.69		
 11.29   	-270.39   	 76.50   	 -35.61		 12.57   	  20.35		
 28.38   	-50.05   	 76.36   	 -30.52		 12.66   	   5.09		
 52.49   	305.18   	 76.24   	 -20.35		 12.68   	 -15.26		
 77.21   	754.70   	 76.15   	 -20.35		 12.61   	 -25.43		
 85.45   	1218.87   	 76.07   	 -45.78		 12.51   	 -71.21		
 -9.46   	1704.71(R)	 75.89   	 -40.69		 12.23   	 -45.78		
-116.88   	1521.91   	 75.73   	 -25.43		 12.04   	 -35.61		
-242.00   	1058.35   	 75.63   	 -25.43		 11.90   	 -35.61		
-352.17   	451.66   	 75.52   	 -35.61		 11.76(E)	 -10.17		
-417.18   	-112.00   	 75.38   	 -15.26		 11.72   	  30.52		
-421.14   	-499.57   	 75.32   	 -15.26		 11.84   	  30.52		
-369.26   	-684.81   	 75.26   	 -30.52		 11.96   	  66.12		
-285.64   	-719.30   	 75.14   	 -15.26		 12.23   	 101.73		
-199.58   	-660.10   	 75.08   	 -20.35		 12.63   	 111.90		
-128.48   	-535.28   	 74.99   	 -50.86		 13.08   	 147.51		
-76.60   	-364.69   	 74.79   	 -30.52		 13.67   	 198.37		
-40.28   	-187.99   	 74.67   	 -15.26		 14.47   	 223.80		
-18.01   	-62.26   	 74.61   	 -30.52		 15.36   	 249.24		
 -9.16   	-24.11   	 74.49   	 -25.43		 16.36   	 193.29		
-10.07   	-56.76   	 74.38   	 -10.17		 17.13   	 259.41		
-14.34   	-106.81   	 74.34   	 -10.17		 18.17   	 452.69		
-14.65   	-128.17   	 74.30   	 -25.43		 19.98   	 452.69		
 -8.54   	-111.69   	 74.20   	 -25.43		 21.79   	 386.57		
  0.61   	-80.57   	 74.10   	 -10.17		 23.34   	 391.66		
  8.24   	-61.95   	 74.06   	 -20.35		 24.90   	 503.56		
 12.21   	-62.87   	 73.98   	 -30.52		 26.92   	 590.03		
 13.73   	-72.94   	 73.86   	 -40.69		 29.28   	 645.98		
 14.65   	-76.90   	 73.69   	 -35.61		 31.86   	 640.89		
 16.17   	-68.97   	 73.55   	 -20.35		 34.43   	 574.77		
 18.01   	-52.49   	 73.47   	 -55.95		 36.72   	 996.94		
 22.28   	-32.65   	 73.24   	 -50.86		 40.71   	 401.83		
 23.50   	-34.79   	 73.04   	 -61.04		 42.32   	 356.05		
 24.72   	-37.23   	 72.80   	 -10.17		 43.74   	 305.19		
 25.63   	-34.18   	 72.76   	 -20.35		 44.96   	 254.32		
 27.16   	-24.72   	 72.68   	 -30.52		 45.98   	 188.20		
 28.99   	-13.12   	 72.55   	 -35.61		 46.73   	 172.94		
 31.13   	 -3.36   	 72.41   	 -35.61		 47.43   	 132.25		
 32.65   	  2.75   	 72.27   	 -35.61		 47.96   	  96.64		
 33.26   	  7.32   	 72.13   	 -45.78		 48.34   	  86.47		
 32.96   	 11.60   	 71.94   	 -45.78		 48.69   	  66.12		
 32.35   	 16.17   	 71.76   	 -55.95		 48.95   	  45.78		
 33.26   	 19.84   	 71.54   	 -40.69		 49.14   	  20.35		
 36.01   	 23.19   	 71.37   	 -25.43		 49.22(S)	 -20.35		
 40.59   	 29.60   	 71.27   	 -30.52		 49.14   	 -40.69		
 45.47   	 39.98   	 71.15   	 -20.35		 48.97   	 -15.26		
 49.44   	 53.41   	 71.07(D)	  10.17		 48.91   	 -20.35		
 52.19   	 65.61   	 71.11   	  10.17		 48.83   	 -25.43		
 54.32   	 73.85   	 71.15   	  10.17		 48.73   	  -5.09		
 57.68   	 78.43   	 71.19   	  40.69		 48.71   	 -10.17		
 62.26   	 83.92   	 71.35   	  96.64		 48.67   	 -30.52		
 67.14   	 93.08   	 71.74   	 213.63		 48.55   	 -40.69		
 71.41   	105.90   	 72.59   	 391.66		 48.38   	 -40.69		
 75.38   	120.24   	 74.16   	 630.72		 48.22   	 -45.78		
 79.96   	133.67   	 76.68   	 869.78		 48.04   	 -66.12		
 85.45   	145.87   	 80.16   	1948.11		 47.77   	-101.73		
 98.88   	168.15   	 87.95   	 722.28		 47.37   	 -30.52		
104.37   	180.97   	 90.84   	 447.61		 47.24   	 -15.26		
109.25   	197.45   	 92.63   	 218.72		 47.18   	 -10.17		
114.75   	218.81   	 93.51   	  50.86		 47.14   	 -40.69		
121.77   	244.75   	 93.71   	  -5.09		 46.98   	 -50.86		
130.00   	271.30   	 93.69   	  45.78		 46.77   	 -25.43		
138.55   	293.88   	 93.88   	 147.51		 46.67   	 -15.26		
145.57   	311.58   	 94.47   	 259.41		 46.61   	  -5.09		
151.37   	326.23   	 95.50   	 366.22		 46.59   	   0.00		
157.17   	342.10   	 96.97   	 432.35		 46.59   	 -45.78		
162.96   	361.33   	 98.70   	 457.78		 46.41   	 -66.12		
166.93   	383.30   	100.53   	 462.87		 46.14   	 -71.21		
166.93   	403.14   	102.38   	 422.18		 45.86   	 -81.38		
162.66   	416.26   	104.07   	 345.88		 45.53   	 -55.95		
155.03   	419.01   	105.45   	 295.01		 45.31   	 -20.35		
144.96   	410.77   	106.63   	 259.41		 45.23   	 -35.61		
133.06   	392.46   	107.67   	 218.72		 45.09   	 -35.61		
118.71   	363.77   	108.54   	 198.37		 44.94   	 -25.43		
101.01   	324.71   	109.34   	 233.98		 44.84   	 -25.43		
 81.48   	276.49   	110.27   	 244.15		 44.74   	 -30.52		
 61.65   	222.17   	111.25   	 239.06		 44.62   	 -20.35		
 43.64   	166.63   	112.21   	 233.98		 44.54   	 -40.69		
 27.77   	114.14   	113.14   	 203.46		 44.37   	 -30.52		
 13.43   	 66.53   	113.96   	 178.03		 44.25   	 -15.26		
  0.61   	 24.72   	114.67   	 233.98		 44.19   	 -55.95		
-19.53   	-41.20   	115.60   	  71.21		 43.97   	 -40.69		
-26.25   	-64.39   	115.89   	  50.86		 43.80   	 -61.04		
-30.52   	-82.70   	116.09   	   5.09		 43.56   	 -96.64		
-33.26   	-97.66   	116.11(S)	 -15.26		 43.17   	-116.99		
-35.40   	-110.47   	116.05   	 -15.26		 42.71   	-142.42		
-36.93   	-122.38   	115.99   	 -45.78		 42.14   	-157.68		
-38.15   	-132.75   	115.81   	 -61.04		 41.51   	-193.29		
-40.28   	-140.08   	115.56   	 -55.95		 40.73   	-249.24		
-43.33   	-144.35   	115.34   	 -55.95		 39.74   	-295.01		
-47.30   	-146.79   	115.12   	 -81.38		 38.56   	-335.71		
-50.66   	-149.23   	114.79   	 -86.47		 37.21   	-391.66		
-51.57   	-152.28   	114.45   	 -91.56		 35.65   	-447.61		
-50.66   	-155.33   	114.08   	-122.07		 33.86   	-513.73		
-48.52   	-157.78   	113.59   	-142.42		 31.80   	-574.77		
-46.69   	-157.78   	113.02   	-127.16		 29.50   	-574.77		
-46.39   	-156.56   	112.51   	-122.07		 27.20   	-442.52		
-47.61   	-155.64   	112.02   	-132.25		 25.43   	-452.69		
-50.05   	-156.86   	111.49   	-132.25		 23.62   	-590.03		
-52.80   	-160.83   	110.97   	-137.33		 21.26   	-432.35		
-54.93   	-166.32   	110.42   	-142.42		 19.53   	-350.97		
-55.85   	-171.81   	109.85   	-152.59		 18.13   	-406.92		
-56.15   	-175.78   	109.24   	-162.77		 16.50   	-345.88		
-56.76   	-177.31   	108.59   	-167.85		 15.12   	-295.01		
-58.59   	-177.00   	107.91   	-172.94		 13.94   	-279.75		
-61.34   	-177.31   	107.22   	-406.92		 12.82   	-518.82		
-65.92   	-184.02   	105.59   	-203.46		 10.74   	-269.58		
-67.75   	-188.90   	104.78   	-218.72		  9.66   	-259.41		
-69.58   	-191.96   	103.91   	-239.06		  8.63   	-208.54		
-71.72   	-190.73   	102.95   	-233.98		  7.79   	-188.20		
-72.94   	-186.16   	102.01   	-254.32		  7.04   	-213.63		
-72.94   	-180.66   	101.00   	-269.58		  6.19   	-249.24		
-72.02   	-177.00   	 99.92   	-274.67		  5.19   	-269.58		
-71.72   	-176.70   	 98.82   	-295.01		  4.11   	-279.75		
-72.94   	-178.53   	 97.64   	-284.84		  2.99   	-259.41		
-74.46   	-180.97   	 96.50   	-284.84		  1.95   	-269.58		
-75.68   	-182.50   	 95.36   	-274.67		  0.87   	-279.75		
-75.99   	-182.80   	 94.26   	-239.06		 -0.24   	-259.41		
-76.29   	-183.11   	 93.31   	-213.63		 -1.28   	-183.11		
-76.90   	-183.41   	 92.45   	-183.11		 -2.01   	 -25.43		
-77.21   	-184.02   	 91.72   	-132.25		 -2.12(D)	 106.82		
-76.29   	-185.85   	 91.19   	-122.07		 -1.69   	 183.11		
-74.16   	-188.60   	 90.70   	-122.07		 -0.96   	 218.72		
-71.72   	-192.87   	 90.21   	-122.07		 -0.08   	 203.46		
-70.80   	-197.75   	 89.72   	-137.33		  0.73   	 152.59		
-71.72   	-200.50   	 89.18   	-157.68		  1.34   	  86.47		
-74.16   	-200.20   	 88.54   	-172.94		  1.69   	  25.43		
-75.99   	-197.75   	 87.85   	-188.20		  1.79   	  10.17		
-75.99   	-195.62   	 87.10   	-188.20		  1.83   	  50.86		
-74.77   	-195.62   	 86.35   	-162.77		  2.03   	  81.38		
-73.55   	-196.53   	 85.70   	-152.59		  2.36   	 111.90		
-72.94   	-196.53   	 85.09   	-147.51		  2.81   	 172.94		
-73.55   	-194.09   	 84.50   	-132.25		  3.50   	 208.54		
-74.77   	-189.51   	 83.97   	-116.99		  4.33   	 183.11		
-75.68   	-186.16   	 83.50   	-127.16		  5.07   	 132.25		
-75.99   	-186.16   	 82.99   	-116.99		  5.60   	  76.30		
-74.77   	-188.29   	 82.52   	-106.82		  5.90   	  15.26		
-72.94   	-189.82   	 82.10   	-111.90		  5.96   	 -35.61		
-69.89   	-188.29   	 81.65   	-111.90		  5.82   	 -71.21		
-67.14   	-184.33   	 81.20   	 -91.56		  5.53   	-111.90		
-65.61   	-180.36   	 80.83   	 -91.56		  5.09   	 -96.64		
-65.92   	-179.44   	 80.47   	 -96.64		  4.70   	 -76.30		
-67.75   	-181.88   	 80.08   	 -86.47		  4.39   	 -66.12		
-69.58   	-185.85   	 79.74   	 -81.38		  4.13   	 -61.04		
-70.50   	-188.29   	 79.41   	 -91.56		  3.89   	 -45.78		
-70.50   	-187.68   	 79.04   	 -81.38		  3.70   	 -35.61		
-69.89   	-182.80   	 78.72   	 -76.30		  3.56   	  -5.09		
-69.27   	-173.65   	 78.41   	 -91.56		  3.54   	  25.43		
-67.44   	-160.22   	 78.05   	 -76.30		  3.64   	  40.69		
-63.78   	-141.91   	 77.74   	 -66.12		  3.80   	  50.86		
-58.59   	-120.24   	 77.48   	 -81.38		  4.01   	  76.30		
-52.49   	-97.35   	 77.15   	 -71.21		  4.31   	 127.16		
-46.69   	-76.90   	 76.87   	 -66.12		  4.82   	 172.94		
-41.20   	-60.73   	 76.60   	 -81.38		  5.51   	 178.03		
-35.40   	-46.69   	 76.28   	 -66.12		  6.23   	 127.16		
-29.60   	-29.91   	 76.01   	 -55.95		  6.73   	  55.95		
-24.41   	 -7.63   	 75.79   	 -61.04		  6.96   	  20.35		
-22.28   	 18.62   	 75.54   	 -50.86		  7.04   	   5.09		
-22.58   	 42.11   	 75.34   	 -50.86		  7.06   	 -15.26		
-22.89   	 57.37   	 75.14   	 -61.04		  7.00   	 -30.52		
-20.14   	 62.56   	 74.89   	 -25.43		  6.88   	 -61.04		
-12.82   	 58.90   	 74.79   	 -30.52		  6.63   	 -71.21		
 -3.66   	 47.91   	 74.67   	 -55.95		  6.35   	 -61.04		
  0.31   	 30.21   	 74.45   	 -50.86		  6.10   	 -45.78		
 -5.49   	  4.88   	 74.24   	 -50.86		  5.92   	 -25.43		
-20.45   	-26.55   	 74.04   	 -66.12		  5.82   	  -5.09		
-39.06   	-61.04   	 73.77   	 -50.86		  5.80   	  20.35		
-52.80   	-94.91   	 73.57   	 -25.43		  5.88   	  45.78		
-58.90   	-126.04   	 73.47   	 -20.35		  6.06   	  50.86		
-58.29   	-151.67   	 73.39   	  -5.09		  6.27   	  35.61		
-56.15   	-169.07   	 73.37   	 -10.17		  6.41   	  20.35		
-55.85   	-177.00   	 73.33   	 -30.52		  6.49   	  20.35		
-58.29   	-178.53   	 73.20   	 -35.61		  6.57   	  30.52		
-61.95   	-178.83   	 73.06   	 -55.95		  6.69   	  55.95		
-64.70   	-182.80   	 72.84   	 -50.86		  6.92   	  61.04		
-66.22   	-190.73   	 72.63   	 -30.52		  7.16   	  50.86		
-66.53   	-199.58   	 72.51   	 -30.52		  7.37   	  40.69		
-65.92   	-205.69   	 72.39   	 -35.61		  7.53   	  45.78		
-64.70   	-207.82   	 72.25   	 -20.35		  7.71   	   0.00		
-63.48   	-208.13   	 72.17   	 -10.17		  7.71   	 -55.95		
-62.26   	-208.44   	 72.13   	 -15.26		  7.49   	 -61.04		
-62.26   	-209.35   	 72.06   	 -20.35		  7.24   	 -61.04		
-62.87   	-208.74   	 71.98   	 -20.35		  7.00   	-106.82		
-63.17   	-207.21   	 71.90   	 -45.78		  6.57   	 -86.47		
-61.65   	-210.57   	 71.72   	 -50.86		  6.23   	 -10.17		
-57.07   	-230.41   	 71.52   	 -45.78		  6.19   	  45.78		
-49.74   	-273.44   	 71.33   	 -35.61		  6.37   	 106.82		
-40.89   	-328.67   	 71.19   	  -5.09		  6.80   	 116.99		
-32.35   	-362.85   	 71.17   	 -10.17		  7.26   	 106.82		
-23.19   	-324.10   	 71.13   	 -20.35		  7.69   	  96.64		
-10.68   	-164.79   	 71.05   	  -5.09		  8.08   	  71.21		
  7.63   	131.84   	 71.03   	  -5.09		  8.36   	  55.95		
 29.91   	538.02   	 71.01   	 -25.43		  8.59   	  35.61		
 45.17   	987.85   	 70.91   	 -35.61		  8.73   	  15.26		
 38.15   	1378.17   	 70.76   	 -50.86		  8.79   	 -76.30		
-88.50   	1509.40(R)	 70.56   	 -50.86		  8.48   	 -50.86		
-205.08   	1152.34   	 70.36   	 -61.04		  8.28   	 -61.04		
-327.45   	611.88   	 70.11   	 -50.86		  8.04   	 -61.04		
-420.53   	 57.07   	 69.91   	 -45.78		  7.79   	 -35.61		
-455.63   	-364.38   	 69.73   	 -35.61		  7.65   	 -25.43		
-425.11   	-602.11   	 69.58   	 -15.26		  7.55(E)	   0.00		
-347.29   	-695.19   	 69.52   	 -15.26		  7.55   	  15.26		
-256.04   	-700.68   	 69.46   	  -5.09		  7.61   	  30.52		
-179.14   	-639.95   	 69.44   	 -10.17		  7.73   	  71.21		
-124.51   	-510.86   	 69.40   	 -15.26		  8.02   	 106.82		
-85.75   	-332.95   	 69.34   	 -35.61		  8.44   	 101.73		
-56.46   	-164.18   	 69.20   	 -35.61		  8.85   	 162.77		
-36.62   	-66.53   	 69.05   	 -30.52		  9.50   	 300.10		
-28.38   	-58.59   	 68.93   	 -35.61		 10.70   	 315.36		
-30.52   	-102.54   	 68.79   	 -30.52		 11.96   	 386.57		
-34.48   	-140.69   	 68.67   	 -20.35		 13.51   	 656.15		
