SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
 13.73   	-39.67   	 58.05   	 -86.47		 86.80   	  45.78		
 11.90   	-45.47   	 57.70   	-111.90		 86.98   	  55.95		
  9.77   	-50.05   	 57.25   	-132.25		 87.20   	  30.52		
  7.63   	-54.93   	 56.72   	-152.59		 87.32(S)	 -55.95		
  5.49   	-59.81   	 56.11   	-188.20		 87.10   	-152.59		
  3.36   	-63.48   	 55.36   	-223.80		 86.49   	-167.85		
  0.61   	-64.70   	 54.47   	-259.41		 85.82   	 -91.56		
 -2.44   	-63.48   	 53.43   	-340.79		 85.45   	 -71.21		
-10.99   	-58.90   	 52.06   	-356.05		 85.17   	 -55.95		
-15.56   	-58.59   	 50.64   	-391.66		 84.94   	 -81.38		
-19.53   	-59.51   	 49.07   	-422.18		 84.62   	-142.42		
-23.19   	-61.04   	 47.39   	-462.87		 84.05   	-152.59		
-24.72   	-61.65   	 45.53   	-478.13		 83.44   	-127.16		
-24.41   	-60.42   	 43.62   	-498.47		 82.93   	-132.25		
-23.19   	-57.37   	 41.63   	-503.56		 82.40   	-157.68		
-21.36   	-54.32   	 39.61   	-498.47		 81.77   	-172.94		
-19.84   	-52.19   	 37.62   	-498.47		 81.08   	-208.54		
-19.53   	-50.96   	 35.63   	-498.47		 80.24   	-223.80		
-19.53   	-50.35   	 33.63   	-488.30		 79.35   	-208.54		
-19.23   	-49.13   	 31.68   	-483.21		 78.51   	-183.11		
-18.62   	-47.30   	 29.75   	-473.04		 77.78   	-188.20		
-17.70   	-44.56   	 27.85   	-452.69		 77.03   	-188.20		
-16.17   	-42.11   	 26.04   	-432.35		 76.28   	-178.03		
-14.34   	-40.59   	 24.31   	-406.92		 75.56   	-198.37		
-12.82   	-40.28   	 22.69   	-396.74		 74.77   	-218.72		
-12.21   	-40.89   	 21.10   	-381.48		 73.90   	-228.89		
-12.21   	-41.20   	 19.57   	-366.22		 72.98   	-193.29		
-13.12   	-39.67   	 18.11   	-325.53		 72.21   	-142.42		
-14.04   	-36.01   	 16.81   	-289.93		 71.64   	-106.82		
-15.26   	-31.13   	 15.65   	-269.58		 71.21   	 -96.64		
-16.78   	-26.55   	 14.57   	-254.32		 70.82   	 -96.64		
-19.84   	-23.50   	 13.55   	-244.15		 70.44   	-132.25		
-23.50   	-23.19   	 12.57   	-233.98		 69.91   	-147.51		
-26.86   	-24.11   	 11.64   	-213.63		 69.32   	-152.59		
-29.60   	-23.80   	 10.78   	-213.63		 68.71   	-162.77		
-31.74   	-21.67   	  9.93   	-213.63		 68.06   	-142.42		
-33.87   	-18.31   	  9.07   	-213.63		 67.49   	-122.07		
-36.62   	-16.17   	  8.22   	-198.37		 67.00   	-116.99		
-40.59   	-15.87   	  7.43   	-172.94		 66.53   	-101.73		
-43.64   	-17.70   	  6.73   	-137.33		 66.12   	 -96.64		
-46.39   	-18.92   	  6.19   	-111.90		 65.74   	-101.73		
-48.52   	-18.31   	  5.74   	 -76.30		 65.33   	-111.90		
-50.05   	-16.78   	  5.43   	 -50.86		 64.88   	-111.90		
-51.57   	-15.56   	  5.23   	 -30.52		 64.44   	-101.73		
-53.41   	-15.56   	  5.11   	  -5.09		 64.03   	 -91.56		
-54.32   	-17.09   	  5.09(D)	  10.17		 63.66   	 -86.47		
-53.10   	-19.23   	  5.13   	  20.35		 63.32   	 -81.38		
-50.35   	-20.75   	  5.21   	  30.52		 62.99   	 -81.38		
-46.69   	-21.67   	  5.33   	  30.52		 62.67   	 -86.47		
-42.42   	-22.89   	  5.45   	  35.61		 62.32   	 -91.56		
-38.15   	-24.41   	  5.60   	  25.43		 61.95   	 -86.47		
-34.18   	-25.63   	  5.70   	  35.61		 61.61   	 -86.47		
-30.21   	-26.55   	  5.84   	  35.61		 61.26   	 -86.47		
-26.86   	-26.55   	  5.98   	  30.52		 60.92   	 -76.30		
-24.72   	-25.94   	  6.10   	  25.43		 60.61   	 -76.30		
-23.19   	-25.94   	  6.21   	  25.43		 60.30   	 -71.21		
-21.97   	-26.55   	  6.31   	  30.52		 60.02   	 -66.12		
-20.45   	-27.47   	  6.43   	  30.52		 59.76   	 -66.12		
-18.62   	-28.38   	  6.55   	  25.43		 59.49   	 -66.12		
-15.56   	-29.60   	  6.65   	  25.43		 59.23   	 -61.04		
-11.29   	-28.69   	  6.75   	  25.43		 58.98   	 -50.86		
 -5.80   	-24.41   	  6.86   	  30.52		 58.78   	 -50.86		
  0.92   	-17.09   	  6.98   	  40.69		 58.58   	 -50.86		
  8.54   	 -9.46   	  7.14   	  40.69		 58.37   	 -50.86		
 15.56   	 -5.19   	  7.30   	  40.69		 58.17   	 -50.86		
 22.28   	 -7.02   	  7.47   	  35.61		 57.97   	 -55.95		
 30.82   	-12.51   	  7.61   	  35.61		 57.74   	 -50.86		
 42.11   	-15.56   	  7.75   	  30.52		 57.54   	 -61.04		
 57.07   	-10.38   	  7.87   	  30.52		 57.29   	 -55.95		
 74.77   	  4.27   	  8.00   	  30.52		 57.07   	 -50.86		
 91.86   	 22.89   	  8.12   	  20.35		 56.87   	 -45.78		
105.29   	 37.54   	  8.20   	  15.26		 56.68   	 -45.78		
112.92   	 41.20   	  8.26   	  10.17		 56.50   	 -45.78		
115.05   	 33.87   	  8.30   	  10.17		 56.32   	 -50.86		
111.69   	 21.36   	  8.34   	   5.09		 56.11   	 -55.95		
105.59   	  9.46   	  8.36   	  10.17		 55.89   	 -55.95		
 97.66   	  0.92   	  8.40   	   5.09		 55.67   	 -50.86		
 87.28   	 -5.80   	  8.42   	   0.00		 55.46   	 -40.69		
 72.94   	-13.43   	  8.42   	  -5.09		 55.30   	 -40.69		
 54.63   	-23.50   	  8.40   	  10.17		 55.14   	 -40.69		
 33.57   	-32.96   	  8.44   	  10.17		 54.97   	 -35.61		
 12.82   	-38.45   	  8.48   	  15.26		 54.83   	 -35.61		
 -3.66   	-39.98   	  8.55   	  15.26		 54.69   	 -35.61		
-13.73   	-39.06   	  8.61   	  20.35		 54.55   	 -35.61		
-18.01   	-38.15   	  8.69   	  25.43		 54.40   	 -35.61		
-18.92   	-37.54   	  8.79   	  25.43		 54.26   	 -35.61		
-18.92   	-36.32   	  8.89   	  30.52		 54.12   	 -35.61		
-20.45   	-32.96   	  9.01   	  30.52		 53.98   	 -35.61		
-23.80   	-28.08   	  9.14   	  30.52		 53.83   	 -35.61		
-27.47   	-23.50   	  9.26   	  15.26		 53.69   	 -30.52		
-31.13   	-20.75   	  9.32   	   5.09		 53.57   	 -30.52		
-35.40   	-19.23   	  9.34   	  -5.09		 53.45   	 -25.43		
-39.67   	-19.53   	  9.32   	 -15.26		 53.35   	 -35.61		
-43.33   	-21.36   	  9.26   	 -20.35		 53.20   	 -40.69		
-45.78   	-23.80   	  9.18   	 -20.35		 53.04   	 -40.69		
-46.39   	-26.25   	  9.09   	 -25.43		 52.88   	 -50.86		
-44.86   	-27.77   	  8.99   	 -25.43		 52.68   	 -40.69		
-42.11   	-28.08   	  8.89   	 -20.35		 52.51   	 -45.78		
-39.06   	-27.47   	  8.81   	  -5.09		 52.33   	 -40.69		
-35.40   	-26.25   	  8.79   	   0.00		 52.17   	 -30.52		
-32.04   	-24.41   	  8.79(E)	  10.17		 52.04   	 -25.43		
-30.82   	-20.75   	  8.83   	  35.61		 51.94   	 -15.26		
-32.04   	-18.01   	  8.97   	  50.86		 51.88   	 -15.26		
-35.40   	-20.14   	  9.18   	  55.95		 51.82   	 -10.17		
-37.54   	-31.43   	  9.40   	  45.78		 51.78   	 -15.26		
-30.52   	-45.78   	  9.58   	  35.61		 51.72   	 -30.52		
 -4.88   	-39.06   	  9.73   	  35.61		 51.60   	 -30.52		
 48.22   	 30.52   	  9.87   	  50.86		 51.47   	 -30.52		
138.55   	201.11   	 10.07   	  55.95		 51.35   	 -40.69		
268.25   	473.94   	 10.29   	  55.95		 51.19   	 -40.69		
416.26   	791.63   	 10.52   	  35.61		 51.03   	 -45.78		
527.04   	1047.36(R)	 10.66   	  40.69		 50.84   	 -40.69		
351.26   	991.21   	 10.82   	  40.69		 50.68   	 -40.69		
 12.21   	654.91   	 10.99   	  40.69		 50.52   	 -40.69		
-404.97   	234.99   	 11.15   	  40.69		 50.36   	 -45.78		
-772.40   	-124.82   	 11.31   	  25.43		 50.17   	 -40.69		
-994.87   	-319.21   	 11.41   	  20.35		 50.01   	 -35.61		
-1055.60   	-334.17   	 11.50   	  20.35		 49.87   	 -25.43		
-1008.61   	-248.41   	 11.58   	  30.52		 49.77   	 -15.26		
-931.09   	-190.12   	 11.70   	  20.35		 49.70   	  -5.09		
-869.45   	-255.74   	 11.78   	   5.09		 49.68   	 -10.17		
-816.04   	-443.42   	 11.80   	 -10.17		 49.64   	  -5.09		
-731.81   	-650.94   	 11.76   	 -10.17		 49.62   	 -20.35		
-587.46   	-745.54   	 11.72   	 -15.26		 49.54   	 -25.43		
-389.40   	-654.60   	 11.66   	 -20.35		 49.44   	 -35.61		
-181.27   	-415.95   	 11.58   	 -25.43		 49.30   	 -35.61		
-21.06   	-148.32   	 11.48   	 -20.35		 49.16   	 -45.78		
 58.59   	 28.38   	 11.39   	   5.09		 48.97   	 -45.78		
 65.00   	 68.36   	 11.41   	  20.35		 48.79   	 -40.69		
 36.93   	 13.73   	 11.50   	  40.69		 48.63   	 -40.69		
 14.95   	-54.93   	 11.66   	  71.21		 48.46   	 -35.61		
 18.31   	-81.48   	 11.94   	 116.99		 48.32   	 -30.52		
 39.98   	-61.95   	 12.41   	 152.59		 48.20   	 -25.43		
 61.34   	-26.55   	 13.02   	 178.03		 48.10   	 -30.52		
 70.80   	 -6.71   	 13.73   	 208.54		 47.98   	 -20.35		
 70.80   	-10.38   	 14.57   	 244.15		 47.89   	 -25.43		
 68.97   	-24.72   	 15.54   	 330.62		 47.79   	 -25.43		
 75.68   	-33.57   	 16.87   	 350.97		 47.69   	 -25.43		
 81.48   	-27.77   	 18.27   	 366.22		 47.59   	 -25.43		
 84.84   	-22.89   	 19.74   	 376.40		 47.49   	 -20.35		
 85.14   	-22.28   	 21.24   	 422.18		 47.41   	 -25.43		
 85.14   	-25.02   	 22.93   	 478.13		 47.30   	 -25.43		
 85.75   	-27.77   	 24.84   	 513.73		 47.20   	 -30.52		
 87.59   	-28.38   	 26.90   	 503.56		 47.08   	 -40.69		
 90.64   	-26.25   	 28.91   	 457.78		 46.92   	 -40.69		
 93.69   	-21.36   	 30.74   	 422.18		 46.75   	 -35.61		
 95.52   	-16.78   	 32.43   	 386.57		 46.61   	 -25.43		
 96.74   	-14.34   	 33.98   	 361.14		 46.51   	 -20.35		
 97.96   	-14.65   	 35.42   	 320.45		 46.43   	  -5.09		
 99.79   	-15.87   	 36.70   	 284.84		 46.41   	 -10.17		
102.23   	-16.48   	 37.84   	 259.41		 46.37   	 -20.35		
105.59   	-15.26   	 38.88   	 218.72		 46.29   	 -20.35		
108.34   	-12.21   	 39.76   	 188.20		 46.21   	 -20.35		
108.95   	 -7.93   	 40.51   	 147.51		 46.12   	 -10.17		
107.73   	 -3.97   	 41.10   	 142.42		 46.08(D)	   5.09		
104.68   	  0.31   	 41.67   	 132.25		 46.10   	  25.43		
101.32   	  4.88   	 42.20   	 111.90		 46.21   	  55.95		
 98.57   	  9.77   	 42.64   	  96.64		 46.43   	 101.73		
 96.74   	 14.95   	 43.03   	  76.30		 46.84   	 162.77		
 95.21   	 19.84   	 43.34   	  76.30		 47.49   	 249.24		
 93.69   	 23.80   	 43.64   	  86.47		 48.48   	 325.53		
 92.16   	 26.55   	 43.99   	  91.56		 49.79   	 432.35		
 90.94   	 30.52   	 44.35   	  91.56		 51.52   	 406.92		
 92.16   	 33.26   	 44.72   	  91.56		 53.14   	 371.31		
 93.99   	 37.54   	 45.09   	  81.38		 54.63   	 330.62		
 95.21   	 43.64   	 45.41   	  91.56		 55.95   	 315.36		
 96.13   	 49.74   	 45.78   	 106.82		 57.21   	 305.19		
 97.35   	 54.63   	 46.21   	 106.82		 58.43   	 300.10		
 99.49   	 58.29   	 46.63   	 106.82		 59.63   	 305.19		
103.15   	 61.65   	 47.06   	 106.82		 60.85   	 295.01		
108.64   	 66.22   	 47.49   	 101.73		 62.03   	 284.84		
114.14   	 72.63   	 47.89   	 116.99		 63.17   	 274.67		
119.32   	 80.57   	 48.36   	 127.16		 64.27   	 264.50		
123.90   	 88.20   	 48.87   	 127.16		 65.33   	 254.32		
127.56   	 95.83   	 49.38   	 132.25		 66.35   	 264.50		
130.92   	104.37   	 49.91   	 122.07		 67.41   	 264.50		
134.89   	114.14   	 50.40   	 122.07		 68.46   	 269.58		
139.16   	125.12   	 50.88   	 122.07		 69.54   	 264.50		
143.13   	137.02   	 51.37   	 122.07		 70.60   	 244.15		
146.18   	148.62   	 51.86   	 122.07		 71.58   	 223.80		
148.32   	159.30   	 52.35   	 116.99		 72.47   	 193.29		
149.84   	169.37   	 52.82   	 106.82		 73.24   	 178.03		
151.37   	179.75   	 53.24   	 106.82		 73.96   	 178.03		
153.50   	190.12   	 53.67   	 101.73		 74.67   	 188.20		
155.33   	200.50   	 54.08   	  96.64		 75.42   	 223.80		
156.25   	211.49   	 54.47   	  81.38		 76.32   	 300.10		
156.25   	221.56   	 54.79   	  86.47		 77.52   	 289.93		
151.67   	237.12   	 55.14   	  71.21		 78.68   	 325.53		
146.18   	241.70   	 55.42   	  71.21		 79.98   	 366.22		
138.24   	243.23   	 55.71   	  55.95		 81.44   	 310.27		
128.17   	242.92   	 55.93   	  45.78		 82.69   	 279.75		
116.27   	240.48   	 56.11   	  35.61		 83.80   	 249.24		
103.15   	233.46   	 56.26   	  30.52		 84.80   	 147.51		
 89.42   	220.03   	 56.38   	  25.43		 85.39   	  76.30		
 74.46   	199.89   	 56.48   	  20.35		 85.70   	 132.25		
 59.51   	173.95   	 56.56   	   5.09		 86.23   	 106.82		
 45.78   	145.87   	 56.58(S)	  -5.09		 86.65   	  25.43		
 33.57   	118.41   	 56.56   	 -10.17		 86.75   	  76.30		
 23.50   	 93.38   	 56.52   	 -10.17		 87.06   	 157.68		
 15.26   	 71.11   	 56.48   	 -20.35		 87.69   	  81.38		
  8.54   	 50.96   	 56.40   	 -30.52		 88.02   	  81.38		
  3.05   	 33.26   	 56.28   	 -40.69		 88.34   	 132.25		
 -0.61   	 18.01   	 56.11   	 -55.95		 88.87   	  61.04		
 -3.66   	  5.19   	 55.89   	 -76.30		 89.11(S)	 -15.26		
 -7.02   	 -5.19   	 55.58   	-101.73		 89.05   	 -45.78		
-10.99   	-14.65   	 55.18   	-116.99		 88.87   	 -86.47		
-14.65   	-23.80   	 54.71   	-147.51		 88.52   	 -61.04		
-17.40   	-31.74   	 54.12   	-183.11		 88.28   	 -15.26		
-18.01   	-38.15   	 53.39   	-213.63		 88.22   	  25.43		
-16.78   	-42.11   	 52.53   	-249.24		 88.32   	  30.52		
-14.95   	-43.33   	 51.54   	-279.75		 88.44   	 -20.35		
-14.65   	-43.95   	 50.42   	-417.09		 88.36   	-127.16		
-15.87   	-48.83   	 48.75   	-442.52		 87.85   	-193.29		
-16.48   	-53.71   	 46.98   	-457.78		 87.08   	-223.80		
-16.17   	-58.59   	 45.15   	-473.04		 86.18   	-157.68		
-15.26   	-62.26   	 43.26   	-508.65		 85.55   	-101.73		
-14.34   	-63.17   	 41.22   	-554.42		 85.15   	-116.99		
-13.43   	-62.56   	 39.00   	-579.86		 84.68   	 -91.56		
-12.51   	-61.34   	 36.68   	-584.94		 84.31   	 -81.38		
-11.60   	-61.04   	 34.34   	-569.68		 83.99   	-137.33		
-11.29   	-62.56   	 32.06   	-554.42		 83.44   	-178.03		
-11.29   	-65.92   	 29.85   	-544.25		 82.73   	-198.37		
-10.99   	-68.97   	 27.67   	-528.99		 81.93   	-218.72		
-10.07   	-70.19   	 25.55   	-508.65		 81.06   	-203.46		
 -7.93   	-69.27   	 23.52   	-478.13		 80.24   	-213.63		
 -5.19   	-66.83   	 21.61   	-447.61		 79.39   	-223.80		
 -3.05   	-64.70   	 19.82   	-412.00		 78.49   	-203.46		
 -1.83   	-64.09   	 18.17   	-386.57		 77.68   	-178.03		
 -1.22   	-65.31   	 16.62   	-350.97		 76.97   	-178.03		
 -0.61   	-66.83   	 15.22   	-315.36		 76.26   	-188.20		
  0.00   	-67.44   	 13.96   	-279.75		 75.50   	-188.20		
  0.92   	-66.53   	 12.84   	-249.24		 74.75   	-183.11		
  2.14   	-63.78   	 11.84   	-228.89		 74.02   	-172.94		
  2.75   	-59.20   	 10.93   	-208.54		 73.33   	-162.77		
  3.05   	-54.32   	 10.09   	-188.20		 72.68   	-152.59		
  3.05   	-50.05   	  9.34   	-162.77		 72.06   	-127.16		
  1.83   	-46.08   	  8.69   	-147.51		 71.56   	-116.99		
  0.00   	-43.03   	  8.10   	-127.16		 71.09   	-132.25		
 -1.53   	-41.20   	  7.59   	-111.90		 70.56   	-127.16		
 -2.75   	-40.28   	  7.14   	 -96.64		 70.05   	-132.25		
 -3.97   	-40.89   	  6.75   	 -86.47		 69.52   	-137.33		
 -4.58   	-41.81   	  6.41   	 -76.30		 68.97   	-137.33		
 -5.19   	-42.42   	  6.10   	 -66.12		 68.42   	-132.25		
 -6.10   	-41.50   	  5.84   	 -61.04		 67.89   	-122.07		
 -7.32   	-39.67   	  5.60   	 -40.69		 67.41   	-111.90		
 -8.54   	-39.06   	  5.43   	 -30.52		 66.96   	-101.73		
-10.38   	-39.67   	  5.31   	 -15.26		 66.55   	-106.82		
-12.51   	-42.42   	  5.25(D)	   0.00		 66.12   	-101.73		
-14.04   	-45.17   	  5.25   	  10.17		 65.72   	 -91.56		
-14.34   	-46.08   	  5.29   	  25.43		 65.35   	 -91.56		
-13.43   	-44.56   	  5.39   	  35.61		 64.98   	 -96.64		
-11.29   	-42.42   	  5.53   	  35.61		 64.60   	 -96.64		
 -8.85   	-41.81   	  5.68   	  30.52		 64.21   	 -91.56		
 -7.32   	-42.42   	  5.80   	  30.52		 63.85   	 -86.47		
 -6.71   	-44.25   	  5.92   	  30.52		 63.50   	 -86.47		
 -6.41   	-45.78   	  6.04   	  30.52		 63.15   	 -81.38		
 -7.02   	-45.78   	  6.16   	  30.52		 62.83   	 -81.38		
 -7.93   	-44.25   	  6.29   	  25.43		 62.50   	 -76.30		
 -8.54   	-43.33   	  6.39   	  30.52		 62.20   	 -76.30		
 -9.16   	-42.72   	  6.51   	  30.52		 61.89   	 -76.30		
-10.07   	-43.03   	  6.63   	  30.52		 61.59   	 -71.21		
-10.99   	-43.95   	  6.75   	  25.43		 61.30   	 -66.12		
-10.99   	-43.95   	  6.86   	  20.35		 61.04   	 -66.12		
-11.29   	-43.33   	  6.94   	  30.52		 60.77   	 -66.12		
-11.90   	-43.33   	  7.06   	  35.61		 60.51   	 -61.04		
-12.82   	-44.25   	  7.20   	  30.52		 60.26   	 -61.04		
-14.04   	-45.78   	  7.32   	  35.61		 60.02   	 -61.04		
-15.26   	-46.39   	  7.47   	  30.52		 59.78   	 -55.95		
-15.87   	-45.47   	  7.59   	  25.43		 59.55   	 -50.86		
-15.56   	-42.11   	  7.69   	  25.43		 59.35   	 -55.95		
-14.95   	-36.93   	  7.79   	  25.43		 59.12   	 -55.95		
-12.51   	-30.21   	  7.89   	  20.35		 58.90   	 -55.95		
 -7.63   	-23.19   	  7.98   	  15.26		 58.68   	 -50.86		
 -1.83   	-17.40   	  8.04   	  10.17		 58.47   	 -45.78		
  4.27   	-16.17   	  8.08   	  10.17		 58.29   	 -40.69		
 11.60   	-19.84   	  8.12   	  20.35		 58.13   	 -40.69		
 20.45   	-25.33   	  8.20   	  20.35		 57.97   	 -35.61		
 32.04   	-27.77   	  8.28   	  25.43		 57.82   	 -35.61		
 47.61   	-22.28   	  8.38   	  25.43		 57.68   	 -40.69		
 64.70   	 -8.24   	  8.48   	  35.61		 57.52   	 -45.78		
 80.26   	  8.54   	  8.63   	  30.52		 57.33   	 -45.78		
 91.55   	 20.14   	  8.75   	  30.52		 57.15   	 -55.95		
 97.05   	 21.36   	  8.87   	  30.52		 56.93   	 -50.86		
 96.74   	 13.73   	  8.99   	  25.43		 56.72   	 -55.95		
 92.16   	  2.44   	  9.09   	  25.43		 56.50   	 -45.78		
 84.84   	 -7.32   	  9.20   	  20.35		 56.32   	 -40.69		
 74.16   	-14.04   	  9.28   	  15.26		 56.15   	 -35.61		
 59.81   	-20.14   	  9.34   	   5.09		 56.01   	 -25.43		
 42.42   	-28.99   	  9.36   	  10.17		 55.91   	 -25.43		
 22.89   	-40.28   	  9.40   	   0.00		 55.81   	 -30.52		
  3.05   	-50.05   	  9.40   	  -5.09		 55.69   	 -35.61		
-13.12   	-55.54   	  9.38   	 -10.17		 55.54   	 -40.69		
-24.41   	-56.76   	  9.34   	  -5.09		 55.38   	 -40.69		
-29.91   	-55.24   	  9.32   	  -5.09		 55.22   	 -45.78		
-30.21   	-54.63   	  9.30   	  -5.09		 55.04   	 -40.69		
-27.16   	-56.76   	  9.28   	  -5.09		 54.87   	 -40.69		
-24.72   	-59.81   	  9.26   	  -5.09		 54.71   	 -35.61		
-24.72   	-61.95   	  9.24   	  -5.09		 54.57   	 -30.52		
-26.86   	-62.26   	  9.22   	  -5.09		 54.45   	 -30.52		
-29.91   	-61.34   	  9.20   	  -5.09		 54.32   	 -30.52		
-32.65   	-59.20   	  9.18   	   5.09		 54.20   	 -40.69		
-33.57   	-57.07   	  9.20   	   0.00		 54.04   	 -40.69		
-32.96   	-55.24   	  9.20   	   5.09		 53.88   	 -45.78		
-32.04   	-53.10   	  9.22   	  10.17		 53.69   	 -35.61		
-31.13   	-50.96   	  9.26   	  20.35		 53.55   	 -35.61		
-29.91   	-50.35   	  9.34   	  20.35		 53.41   	 -30.52		
-29.91   	-50.66   	  9.42   	  20.35		 53.29   	 -25.43		
-30.82   	-51.57   	  9.50   	  25.43		 53.18   	 -25.43		
-31.13   	-52.80   	  9.60   	  30.52		 53.08   	 -25.43		
-30.21   	-52.49   	  9.73   	  30.52		 52.98   	 -20.35		
-28.69   	-50.05   	  9.85   	  40.69		 52.90   	 -20.35		
-26.25   	-48.22   	 10.01   	  40.69		 52.82   	 -30.52		
-24.41   	-50.66   	 10.17   	  50.86		 52.70   	 -30.52		
-23.80   	-61.34   	 10.38   	  50.86		 52.57   	 -35.61		
-20.14   	-81.18   	 10.58   	  50.86		 52.43   	 -35.61		
 -4.58   	-99.79   	 10.78   	  50.86		 52.29   	 -30.52		
 32.35   	-90.03   	 10.99   	  50.86		 52.17   	 -35.61		
100.71   	-13.43   	 11.19   	  40.69		 52.02   	 -30.52		
211.18   	162.66   	 11.35   	  35.61		 51.90   	 -30.52		
365.30   	436.10   	 11.50   	  25.43		 51.78   	 -30.52		
536.19   	744.93   	 11.60   	  30.52		 51.66   	 -30.52		
661.62   	980.84(R)	 11.72(E)	  25.43		 51.54   	 -40.69		
464.48   	866.70   	 11.82   	  30.52		 51.37   	 -30.52		
 92.47   	506.59   	 11.94   	  30.52		 51.25   	 -30.52		
-357.67   	 75.38   	 12.07   	  25.43		 51.13   	 -30.52		
-745.24   	-280.46   	 12.17   	  25.43		 51.01   	 -30.52		
-968.02   	-463.87   	 12.27   	  20.35		 50.88   	 -35.61		
-1011.66   	-471.50   	 12.35   	  15.26		 50.74   	 -35.61		
-939.64   	-386.66   	 12.41   	  10.17		 50.60   	 -35.61		
-839.23   	-334.17   	 12.45   	  10.17		 50.46   	 -30.52		
-762.02   	-402.22   	 12.49   	  10.17		 50.34   	 -25.43		
-699.77   	-580.14   	 12.53   	   5.09		 50.23   	 -30.52		
-611.27   	-765.38   	 12.55   	  -5.09		 50.11   	 -20.35		
-464.17   	-831.91   	 12.53   	  -5.09		 50.03   	 -30.52		
-263.98   	-716.86   	 12.51   	   0.00		 49.91   	 -20.35		
-57.07   	-461.43   	 12.51   	   0.00		 49.83   	 -25.43		
 97.35   	-186.46   	 12.51   	  10.17		 49.73   	 -30.52		
166.02   	 -9.16   	 12.55   	  20.35		 49.60   	 -35.61		
158.39   	 28.38   	 12.63   	  45.78		 49.46   	 -35.61		
115.97   	-26.86   	 12.82   	  71.21		 49.32   	 -30.52		
 83.31   	-92.77   	 13.10   	 111.90		 49.20   	 -30.52		
 79.35   	-113.53   	 13.55   	 147.51		 49.07   	 -25.43		
 94.30   	-87.89   	 14.14   	 172.94		 48.97   	 -15.26		
108.34   	-50.05   	 14.83   	 208.54		 48.91   	 -15.26		
109.25   	-30.82   	 15.67   	 233.98		 48.85   	 -15.26		
 98.88   	-35.71   	 16.60   	 259.41		 48.79   	 -25.43		
 86.36   	-49.74   	 17.64   	 335.71		 48.69   	 -45.78		
 80.87   	-55.54   	 18.98   	 371.31		 48.50   	 -40.69		
 83.01   	-48.22   	 20.47   	 417.09		 48.34   	 -40.69		
 83.92   	-42.11   	 22.14   	 457.78		 48.18   	 -40.69		
 82.40   	-39.98   	 23.97   	 452.69		 48.02   	 -35.61		
 78.13   	-39.98   	 25.78   	 432.35		 47.87   	 -20.35		
 73.55   	-40.89   	 27.51   	 412.00		 47.79   	 -25.43		
 70.19   	-41.81   	 29.16   	 386.57		 47.69   	 -15.26		
 68.36   	-41.81   	 30.70   	 381.48		 47.63   	 -20.35		
 67.75   	-40.89   	 32.23   	 361.14		 47.55   	 -25.43		
 67.44   	-39.98   	 33.67   	 330.62		 47.45   	 -25.43		
 67.14   	-39.06   	 34.99   	 300.10		 47.34   	 -30.52		
 66.22   	-38.15   	 36.20   	 274.67		 47.22   	 -25.43		
 65.31   	-36.93   	 37.29   	 249.24		 47.12   	 -25.43		
 64.70   	-35.40   	 38.29   	 233.98		 47.02   	 -15.26		
 64.39   	-32.65   	 39.23   	 213.63		 46.96   	 -10.17		
 63.78   	-28.99   	 40.08   	 183.11		 46.92   	   0.00		
 63.78   	-25.94   	 40.81   	 162.77		 46.92   	  -5.09		
 64.39   	-22.28   	 41.46   	 147.51		 46.90(D)	   5.09		
 65.31   	-18.31   	 42.05   	 137.33		 46.92   	  15.26		
 66.83   	-14.34   	 42.60   	 122.07		 46.98   	  40.69		
 68.36   	-10.07   	 43.09   	 116.99		 47.14   	  81.38		
 69.58   	 -5.49   	 43.56   	 101.73		 47.47   	 132.25		
 70.19   	 -1.83   	 43.97   	 101.73		 48.00   	 218.72		
 71.41   	  1.83   	 44.37   	  91.56		 48.87   	 300.10		
 72.94   	  6.10   	 44.74   	 111.90		 50.07   	 432.35		
 76.90   	 16.78   	 45.19   	 106.82		 51.80   	 417.09		
 79.04   	 22.28   	 45.62   	 106.82		 53.47   	 376.40		
 80.57   	 28.08   	 46.04   	 101.73		 54.97   	 335.71		
 82.09   	 33.26   	 46.45   	 111.90		 56.32   	 305.19		
 83.31   	 38.76   	 46.90   	 116.99		 57.54   	 295.01		
 84.23   	 45.17   	 47.37   	 127.16		 58.72   	 295.01		
 85.75   	 51.88   	 47.87   	 127.16		 59.90   	 300.10		
 87.89   	 58.90   	 48.38   	 122.07		 61.10   	 310.27		
 89.72   	 67.14   	 48.87   	 122.07		 62.34   	 315.36		
 90.94   	 75.68   	 49.36   	 122.07		 63.60   	 300.10		
 91.86   	 83.92   	 49.85   	 122.07		 64.80   	 279.75		
 92.77   	 92.47   	 50.34   	 122.07		 65.92   	 264.50		
 93.99   	103.45   	 50.82   	 127.16		 66.98   	 239.06		
 95.83   	117.19   	 51.33   	 122.07		 67.93   	 223.80		
 97.05   	133.06   	 51.82   	 122.07		 68.83   	 223.80		
