SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-25.33   	-110.17   	  7.00   	 -45.78		 76.60   	 -35.61		
-27.47   	-110.17   	  6.82   	 -50.86		 76.46   	 -45.78		
-27.77   	-107.73   	  6.61   	 -50.86		 76.28   	 -76.30		
-26.86   	-104.68   	  6.41   	 -55.95		 75.97   	-106.82		
-25.63   	-102.23   	  6.19   	 -61.04		 75.54   	-122.07		
-25.02   	-101.62   	  5.94   	 -71.21		 75.06   	-122.07		
-25.63   	-102.23   	  5.66   	 -81.38		 74.57   	-116.99		
-27.47   	-102.54   	  5.33   	 -81.38		 74.10   	-111.90		
-29.30   	-101.62   	  5.01   	 -71.21		 73.65   	-101.73		
-29.91   	-99.79   	  4.72   	 -50.86		 73.24   	 -86.47		
-28.69   	-97.35   	  4.52   	 -40.69		 72.90   	 -81.38		
-26.55   	-95.52   	  4.35   	 -25.43		 72.57   	 -76.30		
-24.72   	-94.91   	  4.25   	  -5.09		 72.27   	 -66.12		
-24.72   	-94.60   	  4.23(D)	   5.09		 72.00   	 -50.86		
-26.25   	-94.30   	  4.25   	  15.26		 71.80   	 -61.04		
-28.69   	-93.38   	  4.31   	  25.43		 71.56   	 -66.12		
-30.52   	-92.16   	  4.42   	  30.52		 71.29   	 -71.21		
-32.04   	-90.64   	  4.54   	  45.78		 71.01   	 -71.21		
-32.65   	-89.11   	  4.72   	  50.86		 70.72   	 -76.30		
-33.26   	-88.50   	  4.92   	  61.04		 70.42   	 -81.38		
-34.48   	-87.59   	  5.17   	  61.04		 70.09   	 -86.47		
-36.32   	-86.67   	  5.41   	  66.12		 69.75   	 -86.47		
-38.45   	-85.75   	  5.68   	  61.04		 69.40   	 -76.30		
-40.59   	-84.84   	  5.92   	  61.04		 69.09   	 -76.30		
-43.33   	-84.84   	  6.16   	  50.86		 68.79   	 -71.21		
-46.08   	-85.75   	  6.37   	  50.86		 68.50   	 -71.21		
-48.22   	-87.28   	  6.57   	  35.61		 68.22   	 -61.04		
-48.83   	-88.50   	  6.71   	  30.52		 67.98   	 -55.95		
-47.30   	-88.20   	  6.84   	  25.43		 67.75   	 -45.78		
-44.25   	-86.98   	  6.94   	  20.35		 67.57   	 -40.69		
-40.59   	-85.75   	  7.02   	  15.26		 67.41   	 -45.78		
-37.84   	-84.84   	  7.08   	   5.09		 67.22   	 -55.95		
-35.71   	-84.53   	  7.10   	   5.09		 67.00   	 -55.95		
-34.18   	-84.23   	  7.12   	   0.00		 66.77   	 -50.86		
-31.74   	-83.62   	  7.12   	   0.00		 66.57   	 -55.95		
-28.69   	-82.70   	  7.12   	   0.00		 66.35   	 -45.78		
-25.33   	-82.40   	  7.12   	   5.09		 66.16   	 -50.86		
-23.19   	-82.70   	  7.14   	   5.09		 65.96   	 -50.86		
-22.89   	-84.53   	  7.16   	  15.26		 65.76   	 -50.86		
-24.72   	-86.67   	  7.22   	  25.43		 65.55   	 -55.95		
-27.16   	-89.42   	  7.32   	  30.52		 65.33   	 -50.86		
-28.38   	-90.94   	  7.45   	  40.69		 65.13   	 -40.69		
-27.47   	-91.55   	  7.61   	  45.78		 64.96   	 -35.61		
-24.72   	-90.64   	  7.79   	  55.95		 64.82   	 -40.69		
-21.36   	-89.42   	  8.02   	  61.04		 64.66   	 -40.69		
-18.62   	-88.50   	  8.26   	  66.12		 64.50   	 -45.78		
-16.78   	-88.81   	  8.52   	  61.04		 64.31   	 -35.61		
-16.17   	-90.03   	  8.77   	  55.95		 64.17   	 -35.61		
-16.48   	-92.16   	  8.99   	  55.95		 64.03   	 -35.61		
-16.48   	-93.69   	  9.22   	  50.86		 63.89   	 -50.86		
-16.17   	-94.30   	  9.42   	  40.69		 63.68   	 -50.86		
-15.26   	-93.38   	  9.58   	  35.61		 63.48   	 -40.69		
-13.73   	-91.86   	  9.73   	  25.43		 63.32   	 -35.61		
-12.51   	-90.64   	  9.83   	  15.26		 63.17   	 -35.61		
-11.60   	-90.33   	  9.89   	  15.26		 63.03   	 -40.69		
-10.99   	-91.25   	  9.95   	   5.09		 62.87   	 -40.69		
-10.38   	-92.77   	  9.97   	  -5.09		 62.71   	 -35.61		
 -9.46   	-93.99   	  9.95   	  -5.09		 62.56   	 -25.43		
 -8.85   	-93.99   	  9.93   	 -10.17		 62.46   	 -25.43		
 -9.77   	-92.47   	  9.89   	 -10.17		 62.36   	 -30.52		
-11.90   	-90.94   	  9.85   	 -15.26		 62.24   	 -25.43		
-15.56   	-90.03   	  9.79   	 -20.35		 62.14   	 -30.52		
-19.23   	-90.03   	  9.70   	 -15.26		 62.01   	 -35.61		
-22.28   	-89.42   	  9.64   	 -15.26		 61.87   	 -35.61		
-23.50   	-87.59   	  9.58   	 -15.26		 61.73   	 -30.52		
-22.89   	-83.31   	  9.52   	 -20.35		 61.61   	 -35.61		
-20.14   	-76.60   	  9.44   	 -10.17		 61.46   	 -40.69		
-15.56   	-67.75   	  9.40   	 -10.17		 61.30   	 -40.69		
 -8.85   	-57.07   	  9.36   	  -5.09		 61.14   	 -30.52		
 -0.31   	-44.56   	  9.34   	   0.00		 61.02   	 -35.61		
  9.16   	-29.91   	  9.34   	   5.09		 60.87   	 -30.52		
 17.09   	-12.51   	  9.36   	  10.17		 60.75   	 -25.43		
 21.97   	  7.32   	  9.40   	  10.17		 60.65   	 -20.35		
 23.50   	 25.63   	  9.44   	  20.35		 60.57   	 -20.35		
 24.41   	 38.15   	  9.52   	  20.35		 60.49   	 -20.35		
 29.60   	 39.98   	  9.60   	  20.35		 60.41   	 -20.35		
 43.03   	 31.13   	  9.68   	  25.43		 60.33   	 -20.35		
 64.09   	 17.09   	  9.79   	  25.43		 60.24   	 -25.43		
 87.28   	  4.88   	  9.89   	  25.43		 60.14   	 -30.52		
103.15   	 -2.14   	  9.99   	  20.35		 60.02   	 -30.52		
105.29   	 -6.71   	 10.07   	  20.35		 59.90   	 -35.61		
 92.77   	-14.95   	 10.15   	  20.35		 59.76   	 -30.52		
 70.80   	-30.21   	 10.23   	  15.26		 59.63   	 -25.43		
 47.61   	-50.35   	 10.29   	  15.26		 59.53   	 -30.52		
 29.30   	-69.27   	 10.36   	  10.17		 59.41   	 -25.43		
 16.17   	-80.57   	 10.40   	  10.17		 59.31   	 -25.43		
  6.10   	-83.62   	 10.44   	  10.17		 59.21   	 -20.35		
 -5.80   	-83.31   	 10.48   	   5.09		 59.12   	 -15.26		
-21.67   	-85.45   	 10.50   	   5.09		 59.06   	 -20.35		
-41.50   	-92.16   	 10.52   	   0.00		 58.98   	 -25.43		
-61.95   	-102.23   	 10.52   	   5.09		 58.88   	 -20.35		
-78.13   	-111.39   	 10.54   	   0.00		 58.80   	 -20.35		
-86.36   	-115.97   	 10.54   	   5.09		 58.72   	 -20.35		
-86.67   	-115.36   	 10.56   	   0.00		 58.64   	 -20.35		
-82.70   	-112.92   	 10.56   	   5.09		 58.56   	 -15.26		
-78.43   	-110.47   	 10.58   	   5.09		 58.49   	 -20.35		
-76.60   	-109.25   	 10.60   	   5.09		 58.41   	 -30.52		
-76.29   	-108.34   	 10.62   	   5.09		 58.29   	 -25.43		
-76.29   	-106.20   	 10.64   	   5.09		 58.19   	 -25.43		
-75.38   	-103.45   	 10.66   	  10.17		 58.09   	 -25.43		
-73.24   	-101.01   	 10.70   	  10.17		 57.99   	 -20.35		
-69.89   	-101.32   	 10.74   	   5.09		 57.90   	 -20.35		
-63.17   	-106.81   	 10.76   	  10.17		 57.82   	 -20.35		
-49.13   	-117.80   	 10.80   	  10.17		 57.74   	 -20.35		
-23.50   	-129.70   	 10.84   	  10.17		 57.66   	 -15.26		
 16.78   	-130.62   	 10.89   	  10.17		 57.60   	 -20.35		
 69.58   	-99.49   	 10.93   	  15.26		 57.52   	 -15.26		
128.48   	-15.26   	 10.99   	  10.17		 57.46   	 -10.17		
182.19   	131.84   	 11.03   	  10.17		 57.42   	 -15.26		
211.49   	337.83   	 11.07   	  10.17		 57.35   	 -10.17		
186.77   	586.55   	 11.11   	  10.17		 57.31   	 -15.26		
 78.74   	840.76   	 11.15   	  10.17		 57.25   	 -20.35		
-122.68   	1043.70   	 11.19   	  15.26		 57.17   	 -35.61		
-648.80   	1054.08(R)	 11.25(E)	  15.26		 57.03   	 -15.26		
-823.97   	799.26   	 11.31   	  20.35		 56.97   	 -20.35		
-868.84   	422.36   	 11.39   	  15.26		 56.89   	 -25.43		
-793.76   	 20.75   	 11.45   	  15.26		 56.79   	 -25.43		
-650.33   	-310.97   	 11.52   	  15.26		 56.68   	 -25.43		
-493.77   	-513.61   	 11.58   	  15.26		 56.58   	 -25.43		
-353.39   	-574.95   	 11.64   	  15.26		 56.48   	 -20.35		
-234.68   	-523.68   	 11.70   	  15.26		 56.40   	 -15.26		
-136.72   	-405.88   	 11.76   	  10.17		 56.34   	 -15.26		
-64.39   	-268.86   	 11.80   	  20.35		 56.28   	 -15.26		
-23.19   	-152.59   	 11.88   	  15.26		 56.22   	 -20.35		
-10.68   	-80.26   	 11.94   	  15.26		 56.13   	 -15.26		
-13.12   	-55.24   	 12.00   	  20.35		 56.07   	 -15.26		
-16.48   	-61.95   	 12.09   	  25.43		 56.01   	 -25.43		
-13.73   	-78.13   	 12.19   	  40.69		 55.91   	 -15.26		
 -6.71   	-87.89   	 12.35   	  71.21		 55.85   	  -5.09		
  0.00   	-86.36   	 12.63   	  91.56		 55.83   	  -5.09		
  3.97   	-78.13   	 13.00   	 111.90		 55.81   	 -20.35		
  5.49   	-70.19   	 13.45   	 122.07		 55.73   	 -35.61		
  5.80   	-66.83   	 13.94   	 127.16		 55.58   	 -30.52		
  6.41   	-67.75   	 14.45   	 147.51		 55.46   	 -20.35		
  6.71   	-69.58   	 15.04   	 162.77		 55.38   	 -15.26		
  7.02   	-69.89   	 15.69   	 172.94		 55.32   	 -15.26		
  6.71   	-68.36   	 16.38   	 193.29		 55.26   	 -15.26		
  6.41   	-65.00   	 17.15   	 249.24		 55.20   	 -20.35		
 10.07   	-56.46   	 18.15   	 259.41		 55.12   	  -5.09		
 13.12   	-52.19   	 19.19   	 264.50		 55.10   	  -5.09		
 15.87   	-49.13   	 20.24   	 264.50		 55.08   	  -5.09		
 17.70   	-47.30   	 21.30   	 269.58		 55.06   	  -5.09		
 18.62   	-47.00   	 22.38   	 259.41		 55.04   	  -5.09		
 19.53   	-46.69   	 23.42   	 254.32		 55.02   	 -15.26		
 21.67   	-45.47   	 24.44   	 249.24		 54.95   	 -15.26		
 24.41   	-43.33   	 25.43   	 233.98		 54.89   	 -10.17		
 27.77   	-39.98   	 26.37   	 223.80		 54.85   	 -15.26		
 30.21   	-36.93   	 27.26   	 213.63		 54.79   	 -10.17		
 31.74   	-34.18   	 28.12   	 193.29		 54.75   	 -10.17		
 32.65   	-32.04   	 28.89   	 183.11		 54.71   	   5.09		
 33.26   	-29.91   	 29.62   	 167.85		 54.73   	  10.17		
 34.18   	-28.08   	 30.29   	 152.59		 54.77   	 -10.17		
 36.01   	-25.63   	 30.91   	 137.33		 54.73   	 -25.43		
 38.15   	-22.89   	 31.45   	 122.07		 54.63   	 -40.69		
 40.28   	-19.84   	 31.94   	  96.64		 54.47   	 -50.86		
 42.72   	-16.17   	 32.33   	  81.38		 54.26   	 -50.86		
 45.17   	-11.90   	 32.66   	  61.04		 54.06   	 -45.78		
 47.30   	 -7.93   	 32.90   	  55.95		 53.88   	 -30.52		
 48.83   	 -3.97   	 33.12   	  50.86		 53.75   	 -15.26		
 49.44   	  0.00   	 33.33   	  45.78		 53.69   	  -5.09		
 49.74   	  3.66   	 33.51   	  55.95		 53.67   	  10.17		
 50.66   	  7.32   	 33.73   	  61.04		 53.71   	  15.26		
 52.80   	 11.29   	 33.98   	  71.21		 53.77   	  20.35		
 58.90   	 21.67   	 34.26   	  76.30		 53.86   	   0.00		
 61.65   	 28.08   	 34.57   	  71.21		 53.86   	  -5.09		
 65.00   	 35.10   	 34.85   	  76.30		 53.83   	 -10.17		
 69.27   	 41.50   	 35.16   	  76.30		 53.79   	 -15.26		
 74.46   	 46.39   	 35.46   	  71.21		 53.73   	 -20.35		
 79.96   	 50.05   	 35.75   	  81.38		 53.65   	 -10.17		
 84.53   	 52.49   	 36.07   	  76.30		 53.61   	  -5.09		
 88.50   	 55.54   	 36.38   	  81.38		 53.59(D)	   5.09		
 92.16   	 59.51   	 36.70   	  81.38		 53.61   	  10.17		
 96.13   	 65.00   	 37.03   	  81.38		 53.65   	  25.43		
100.40   	 72.02   	 37.35   	  81.38		 53.75   	  50.86		
104.68   	 79.96   	 37.68   	  81.38		 53.96   	  96.64		
108.64   	 88.81   	 38.01   	  81.38		 54.34   	 157.68		
112.30   	 97.66   	 38.33   	  81.38		 54.97   	 228.89		
116.88   	106.81   	 38.66   	  81.38		 55.89   	 320.45		
122.38   	116.58   	 38.98   	  86.47		 57.17   	 417.09		
129.70   	127.56   	 39.33   	  91.56		 58.84   	 508.65		
138.24   	139.77   	 39.69   	 122.07		 60.87   	 559.51		
147.40   	153.20   	 40.18   	 152.59		 63.11   	 564.60		
155.33   	166.93   	 40.79   	 157.68		 65.37   	 508.65		
160.83   	180.05   	 41.42   	 162.77		 67.41   	 427.26		
163.57   	192.57   	 42.08   	 157.68		 69.11   	 345.88		
163.57   	203.86   	 42.71   	 142.42		 70.50   	 279.75		
162.96   	214.54   	 43.28   	 127.16		 71.62   	 239.06		
162.96   	225.22   	 43.78   	 116.99		 72.57   	 427.26		
165.10   	248.11   	 44.25   	  91.56		 74.28   	 213.63		
165.41   	260.01   	 44.62   	  81.38		 75.14   	 233.98		
163.88   	270.39   	 44.94   	  66.12		 76.07   	 269.58		
160.52   	278.63   	 45.21   	  45.78		 77.15   	 295.01		
156.56   	283.51   	 45.39   	  40.69		 78.33   	 335.71		
151.37   	283.81   	 45.55   	  25.43		 79.67   	 356.05		
145.26   	279.54   	 45.66   	  25.43		 81.10   	 386.57		
136.41   	271.00   	 45.76   	  15.26		 82.64   	 391.66		
124.51   	257.57   	 45.82   	  10.17		 84.21   	 386.57		
110.47   	239.56   	 45.86   	   5.09		 85.76   	 376.40		
 95.83   	217.59   	 45.88   	   5.09		 87.26   	 361.14		
 82.40   	191.35   	 45.90   	   5.09		 88.71   	 325.53		
 70.19   	161.44   	 45.92   	   0.00		 90.01   	 295.01		
 59.81   	129.39   	 45.92   	   0.00		 91.19   	 269.58		
 50.35   	 96.74   	 45.92   	   5.09		 92.27   	 239.06		
 41.81   	 65.31   	 45.94(S)	  -5.09		 93.22   	 228.89		
 34.48   	 37.23   	 45.92   	   0.00		 94.14   	 228.89		
 28.69   	 12.82   	 45.92   	   0.00		 95.06   	 228.89		
 24.72   	 -7.32   	 45.92   	  -5.09		 95.97   	 213.63		
 22.28   	-24.41   	 45.90   	  -5.09		 96.83   	 213.63		
 20.14   	-39.06   	 45.88   	 -10.17		 97.68   	 223.80		
 17.70   	-51.27   	 45.84   	 -10.17		 98.58   	 223.80		
 14.04   	-61.34   	 45.80   	 -20.35		 99.47   	 208.54		
  9.16   	-69.58   	 45.72   	 -20.35		100.30   	 172.94		
  3.36   	-75.68   	 45.64   	 -30.52		101.00   	 132.25		
 -3.05   	-79.96   	 45.51   	 -40.69		101.53   	  76.30		
 -8.85   	-83.01   	 45.35   	 -50.86		101.83   	  30.52		
-13.12   	-84.84   	 45.15   	 -61.04		101.95(S)	  -5.09		
-15.56   	-86.67   	 44.90   	 -81.38		101.93   	 -45.78		
-16.17   	-88.20   	 44.58   	 -96.64		101.75   	 -61.04		
-14.95   	-89.42   	 44.19   	-116.99		101.51   	 -76.30		
-13.73   	-89.72   	 43.72   	-137.33		101.20   	 -91.56		
-14.04   	-89.42   	 43.17   	-157.68		100.83   	-122.07		
-16.78   	-88.20   	 42.54   	-172.94		100.35   	-142.42		
-20.45   	-86.98   	 41.85   	-198.37		 99.78   	-142.42		
-23.50   	-86.67   	 41.06   	-233.98		 99.21   	-116.99		
-24.11   	-87.28   	 40.12   	-264.50		 98.74   	-111.90		
-21.67   	-89.11   	 39.06   	-274.67		 98.29   	-127.16		
-18.01   	-90.94   	 37.97   	-289.93		 97.78   	-157.68		
-14.65   	-92.47   	 36.81   	-320.45		 97.15   	-147.51		
-12.51   	-92.47   	 35.52   	-330.62		 96.56   	-122.07		
-11.60   	-91.25   	 34.20   	-345.88		 96.07   	-116.99		
-10.99   	-89.72   	 32.82   	-361.14		 95.60   	-162.77		
 -9.77   	-88.20   	 31.37   	-361.14		 94.95   	-233.98		
 -7.63   	-87.89   	 29.93   	-366.22		 94.02   	-259.41		
 -4.88   	-88.81   	 28.46   	-366.22		 92.98   	-233.98		
 -2.14   	-90.64   	 27.00   	-361.14		 92.04   	-172.94		
  0.31   	-92.47   	 25.55   	-350.97		 91.35   	-106.82		
  2.14   	-93.99   	 24.15   	-345.88		 90.93   	 -96.64		
  4.27   	-94.60   	 22.77   	-325.53		 90.54   	-127.16		
  7.02   	-93.99   	 21.46   	-315.36		 90.03   	-172.94		
  9.77   	-92.47   	 20.20   	-295.01		 89.34   	-183.11		
 11.90   	-90.33   	 19.02   	-279.75		 88.61   	-172.94		
 12.82   	-88.50   	 17.90   	-254.32		 87.91   	-147.51		
 12.51   	-87.28   	 16.89   	-239.06		 87.32   	-137.33		
 11.60   	-87.28   	 15.93   	-213.63		 86.77   	-147.51		
 10.38   	-87.89   	 15.08   	-193.29		 86.18   	-152.59		
  9.46   	-87.89   	 14.30   	-172.94		 85.57   	-132.25		
  8.24   	-87.28   	 13.61   	-152.59		 85.05   	-122.07		
  7.02   	-86.67   	 13.00   	-132.25		 84.56   	-137.33		
  5.49   	-86.36   	 12.47   	-122.07		 84.01   	-162.77		
  4.58   	-87.28   	 11.98   	-101.73		 83.36   	-183.11		
  4.88   	-88.50   	 11.58   	 -91.56		 82.62   	-198.37		
  6.41   	-90.03   	 11.21   	 -76.30		 81.83   	-162.77		
  8.24   	-91.55   	 10.91   	 -71.21		 81.18   	-116.99		
  8.24   	-93.08   	 10.62   	 -61.04		 80.71   	 -76.30		
  6.10   	-94.30   	 10.38   	 -55.95		 80.41   	 -50.86		
  2.14   	-95.83   	 10.15   	 -50.86		 80.20   	 -50.86		
 -1.83   	-97.05   	  9.95   	 -55.95		 80.00   	 -61.04		
 -4.58   	-97.96   	  9.73   	 -50.86		 79.76   	 -66.12		
 -6.71   	-98.88   	  9.52   	 -55.95		 79.49   	 -71.21		
 -7.93   	-99.49   	  9.30   	 -55.95		 79.21   	 -71.21		
 -9.16   	-99.79   	  9.07   	 -61.04		 78.92   	 -96.64		
-10.07   	-99.49   	  8.83   	 -55.95		 78.53   	-106.82		
-10.99   	-98.27   	  8.61   	 -50.86		 78.11   	-127.16		
-11.90   	-96.74   	  8.40   	 -50.86		 77.60   	-127.16		
-13.43   	-95.52   	  8.20   	 -50.86		 77.09   	-127.16		
-15.56   	-94.91   	  8.00   	 -50.86		 76.58   	-116.99		
-18.31   	-95.21   	  7.79   	 -45.78		 76.11   	-101.73		
-21.36   	-95.52   	  7.61   	 -40.69		 75.71   	 -96.64		
-23.80   	-95.83   	  7.45   	 -35.61		 75.32   	 -96.64		
-25.94   	-96.13   	  7.30   	 -25.43		 74.93   	 -91.56		
-27.47   	-96.13   	  7.20   	 -20.35		 74.57   	 -81.38		
-28.69   	-96.44   	  7.12   	 -10.17		 74.24   	 -76.30		
-29.60   	-96.44   	  7.08   	  -5.09		 73.94   	 -71.21		
-31.13   	-96.74   	  7.06(D)	  10.17		 73.65   	 -71.21		
-32.96   	-96.44   	  7.10   	  15.26		 73.37   	 -71.21		
-34.48   	-95.21   	  7.16   	  20.35		 73.08   	 -81.38		
-35.10   	-93.38   	  7.24   	  30.52		 72.76   	 -91.56		
-34.18   	-92.16   	  7.37   	  30.52		 72.39   	 -76.30		
-32.04   	-91.55   	  7.49   	  30.52		 72.09   	 -71.21		
-30.21   	-92.16   	  7.61   	  35.61		 71.80   	 -76.30		
-29.30   	-93.38   	  7.75   	  35.61		 71.50   	 -76.30		
-29.30   	-94.30   	  7.89   	  30.52		 71.19   	 -76.30		
-29.91   	-95.21   	  8.02   	  35.61		 70.88   	 -71.21		
-29.60   	-96.13   	  8.16   	  30.52		 70.60   	 -61.04		
-28.69   	-96.74   	  8.28   	  25.43		 70.36   	 -61.04		
-27.47   	-96.13   	  8.38   	  30.52		 70.11   	 -55.95		
-26.55   	-93.99   	  8.50   	  25.43		 69.89   	 -61.04		
-26.55   	-90.64   	  8.61   	  20.35		 69.64   	 -61.04		
-26.55   	-87.59   	  8.69   	  25.43		 69.40   	 -55.95		
-25.63   	-86.06   	  8.79   	  20.35		 69.18   	 -55.95		
-23.50   	-86.06   	  8.87   	  20.35		 68.95   	 -61.04		
-21.06   	-87.59   	  8.95   	  20.35		 68.71   	 -61.04		
-19.23   	-88.81   	  9.03   	  20.35		 68.46   	 -55.95		
-19.53   	-89.11   	  9.11   	  20.35		 68.24   	 -55.95		
-21.36   	-88.81   	  9.20   	  15.26		 68.02   	 -50.86		
-23.50   	-87.59   	  9.26   	  20.35		 67.81   	 -45.78		
-25.02   	-86.98   	  9.34   	  15.26		 67.63   	 -50.86		
-25.63   	-87.28   	  9.40   	  20.35		 67.43   	 -55.95		
-25.02   	-88.20   	  9.48   	  15.26		 67.20   	 -45.78		
-24.41   	-89.72   	  9.54   	  10.17		 67.02   	 -40.69		
-23.80   	-90.94   	  9.58   	  15.26		 66.86   	 -40.69		
-23.50   	-90.94   	  9.64   	  10.17		 66.69   	 -40.69		
-23.80   	-89.42   	  9.68   	  10.17		 66.53   	 -50.86		
-24.72   	-86.98   	  9.73   	  15.26		 66.33   	 -40.69		
-26.55   	-84.23   	  9.79   	  10.17		 66.16   	 -50.86		
-28.69   	-82.40   	  9.83   	  10.17		 65.96   	 -50.86		
-30.82   	-81.79   	  9.87   	   5.09		 65.76   	 -45.78		
-32.96   	-82.70   	  9.89   	  10.17		 65.57   	 -50.86		
-34.48   	-83.62   	  9.93   	  10.17		 65.37   	 -50.86		
-36.01   	-83.62   	  9.97   	  10.17		 65.17   	 -50.86		
-37.84   	-81.79   	 10.01   	  10.17		 64.96   	 -55.95		
-39.67   	-78.74   	 10.05   	  10.17		 64.74   	 -45.78		
-41.20   	-75.68   	 10.09   	   5.09		 64.56   	 -40.69		
-42.42   	-73.85   	 10.11   	  10.17		 64.39   	 -40.69		
-42.11   	-72.63   	 10.15   	  10.17		 64.23   	 -45.78		
-41.20   	-71.41   	 10.19   	  15.26		 64.05   	 -40.69		
-39.67   	-69.27   	 10.25   	  10.17		 63.89   	 -30.52		
-38.76   	-66.53   	 10.29   	  10.17		 63.76   	 -30.52		
-38.45   	-63.48   	 10.34   	  15.26		 63.64   	 -30.52		
-38.15   	-59.51   	 10.40   	  10.17		 63.52   	 -30.52		
-36.62   	-53.71   	 10.44   	  10.17		 63.40   	 -40.69		
-33.26   	-45.17   	 10.48   	  10.17		 63.23   	 -30.52		
-27.16   	-32.96   	 10.52   	  10.17		 63.11   	 -30.52		
-18.62   	-17.40   	 10.56   	  15.26		 62.99   	 -35.61		
 -9.46   	  0.31   	 10.62   	   5.09		 62.85   	 -35.61		
 -1.83   	 20.14   	 10.64   	  10.17		 62.71   	 -30.52		
  2.44   	 40.59   	 10.68   	  10.17		 62.58   	 -40.69		
  4.27   	 57.98   	 10.72   	  10.17		 62.42   	 -35.61		
  7.02   	 67.14   	 10.76   	  10.17		 62.28   	 -25.43		
 15.26   	 62.87   	 10.80   	   5.09		 62.18   	 -30.52		
 32.04   	 46.69   	 10.82   	   5.09		 62.05   	 -30.52		
 54.93   	 25.94   	 10.84   	   5.09		 61.93   	 -35.61		
 78.13   	  8.85   	 10.86   	   5.09		 61.79   	 -30.52		
 92.77   	  0.00   	 10.89   	   0.00		 61.67   	 -25.43		
 94.60   	 -4.27   	 10.89   	   5.09		 61.57   	 -20.35		
 83.62   	-11.29   	 10.91   	   0.00		 61.49   	 -20.35		
 65.61   	-25.33   	 10.91   	   0.00		 61.40   	 -30.52		
 47.30   	-43.95   	 10.91   	   5.09		 61.28   	 -25.43		
 33.87   	-61.34   	 10.93   	   0.00		 61.18   	 -30.52		
 25.63   	-71.41   	 10.93   	   0.00		 61.06   	 -30.52		
 20.14   	-73.85   	 10.93   	   0.00		 60.94   	 -20.35		
 13.43   	-71.72   	 10.93   	   5.09		 60.85   	 -30.52		
  1.53   	-70.50   	 10.95   	   0.00		 60.73   	 -30.52		
-15.56   	-72.94   	 10.95   	   0.00		 60.61   	 -30.52		
-34.79   	-79.04   	 10.95   	   0.00		 60.49   	 -25.43		
-49.74   	-84.84   	 10.95   	   5.09		 60.39   	 -25.43		
-56.76   	-87.89   	 10.97   	   0.00		 60.28   	 -25.43		
-55.24   	-87.28   	 10.97   	   5.09		 60.18   	 -25.43		
-50.05   	-83.92   	 10.99   	   5.09		 60.08   	 -20.35		
-45.78   	-80.87   	 11.01   	   5.09		 60.00   	 -25.43		
-44.25   	-78.74   	 11.03   	   5.09		 59.90   	 -20.35		
-44.86   	-77.51   	 11.05   	   5.09		 59.82   	 -20.35		
-45.47   	-75.68   	 11.07   	  10.17		 59.74   	 -15.26		
-45.47   	-73.55   	 11.11   	   5.09		 59.67   	 -20.35		
-44.25   	-72.33   	 11.13   	  10.17		 59.59   	 -15.26		
-41.20   	-73.85   	 11.17   	  10.17		 59.53   	 -20.35		
-33.26   	-79.96   	 11.21   	  15.26		 59.45   	 -20.35		
-16.78   	-91.55   	 11.27   	  10.17		 59.37   	 -25.43		
 10.38   	-103.15   	 11.31   	  10.17		 59.27   	 -15.26		
 50.05   	-100.71   	 11.35   	  15.26		 59.21   	 -15.26		
100.10   	-61.65   	 11.41   	  10.17		 59.15   	 -20.35		
154.42   	 35.71   	 11.45   	  10.17		 59.06   	 -25.43		
203.25   	199.28   	 11.50   	  15.26		 58.96   	 -25.43		
226.75   	423.28   	 11.56   	  10.17		 58.86   	 -20.35		
194.09   	688.17   	 11.60   	  10.17		 58.78   	 -15.26		
 77.21   	948.49   	 11.64   	  10.17		 58.72   	 -40.69		
-390.63   	1192.93(R)	 11.68   	   5.09		 58.56   	 -20.35		
-631.41   	1061.10   	 11.70   	   5.09		 58.47   	 -15.26		
-776.67   	749.82   	 11.72   	   5.09		 58.41   	 -15.26		
-790.41   	336.30   	 11.74   	   5.09		 58.35   	 -15.26		
-692.44   	-68.66   	 11.76   	   0.00		 58.29   	 -15.26		
-537.72   	-370.79   	 11.76   	   0.00		 58.23   	 -15.26		
-379.33   	-521.24   	 11.76(E)	   0.00		 58.17   	 -20.35		
-244.45   	-526.12   	 11.76   	   5.09		 58.09   	 -15.26		
-137.63   	-430.30   	 11.78   	   5.09		 58.03   	 -20.35		
-57.68   	-289.92   	 11.80   	  10.17		 57.94   	 -20.35		
 -6.41   	-155.03   	 11.84   	  20.35		 57.86   	 -20.35		
 17.09   	-58.29   	 11.92   	  25.43		 57.78   	 -20.35		
 20.75   	-11.60   	 12.02   	  30.52		 57.70   	 -20.35		
 17.09   	 -5.19   	 12.15   	  45.78		 57.62   	 -15.26		
 15.87   	-18.62   	 12.33   	  55.95		 57.56   	 -20.35		
 19.23   	-31.74   	 12.55   	  71.21		 57.48   	 -20.35		
 24.11   	-36.01   	 12.84   	  91.56		 57.40   	 -10.17		
 27.77   	-32.65   	 13.20   	  81.38		 57.35   	 -20.35		
 28.99   	-26.55   	 13.53   	  71.21		 57.27   	 -40.69		
 28.38   	-21.97   	 13.81   	  76.30		 57.11   	 -30.52		
