SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  DAO     	  DAO'		  RV     	  RV'		
-129.09   	-35.10   	 52.09   	 -20.35		  8.00   	  25.43		
-101.62   	-41.81   	 52.00   	 -20.35		  8.10   	  20.35		
-88.81   	-55.85   	 51.92   	 -25.43		  8.18   	  25.43		
-79.65   	-72.63   	 51.82   	 -30.52		  8.28   	  25.43		
-68.36   	-90.33   	 51.70   	 -35.61		  8.38   	  20.35		
-56.46   	-108.34   	 51.56   	 -45.78		  8.46   	  25.43		
-47.61   	-123.60   	 51.37   	 -40.69		  8.57   	  25.43		
-43.33   	-131.84   	 51.21   	 -50.86		  8.67   	  30.52		
-42.72   	-131.84   	 51.01   	 -45.78		  8.79   	  40.69		
-42.72   	-128.17   	 50.82   	 -50.86		  8.95   	  61.04		
-41.81   	-125.43   	 50.62   	 -50.86		  9.20   	  71.21		
-39.37   	-124.51   	 50.42   	 -45.78		  9.48   	  96.64		
-36.62   	-123.60   	 50.23   	 -45.78		  9.87   	 106.82		
-34.79   	-121.46   	 50.05   	 -45.78		 10.29   	 137.33		
-33.87   	-114.75   	 49.87   	 -40.69		 10.84   	 127.16		
-33.26   	-112.30   	 49.70   	 -35.61		 11.35   	 127.16		
-31.74   	-109.56   	 49.56   	 -25.43		 11.86   	 127.16		
-29.30   	-106.81   	 49.46   	 -15.26		 12.37   	 132.25		
-26.25   	-103.15   	 49.40(D)	   0.00		 12.90   	 137.33		
-23.50   	-99.49   	 49.40   	  15.26		 13.45   	 142.42		
-21.06   	-96.44   	 49.46   	  45.78		 14.02   	 142.42		
-19.53   	-94.30   	 49.64   	  86.47		 14.59   	 137.33		
-18.62   	-92.16   	 49.99   	 137.33		 15.14   	 137.33		
-17.70   	-89.42   	 50.54   	 203.46		 15.69   	 137.33		
-16.17   	-85.14   	 51.35   	 269.58		 16.24   	 132.25		
-14.34   	-79.96   	 52.43   	 340.79		 16.76   	 132.25		
-11.90   	-74.77   	 53.79   	 412.00		 17.29   	 137.33		
 -9.16   	-69.89   	 55.44   	 467.95		 17.84   	 137.33		
 -6.71   	-65.31   	 57.31   	 513.73		 18.39   	 132.25		
 -4.27   	-61.34   	 59.37   	 544.25		 18.92   	 137.33		
 -1.83   	-56.76   	 61.55   	 549.34		 19.47   	 127.16		
  0.61   	-52.19   	 63.74   	 534.08		 19.98   	 127.16		
  3.36   	-47.91   	 65.88   	 498.47		 20.49   	 122.07		
  6.41   	-43.95   	 67.87   	 447.61		 20.98   	 122.07		
  9.77   	-39.67   	 69.66   	 386.57		 21.46   	 111.90		
 13.12   	-34.48   	 71.21   	 310.27		 21.91   	 111.90		
 16.48   	-27.77   	 72.45   	 223.80		 22.36   	 101.73		
 19.84   	-19.84   	 73.35   	 147.51		 22.77   	 101.73		
 23.19   	-11.60   	 73.94   	  10.17		 23.17   	 106.82		
 30.82   	  4.58   	 73.98   	 -45.78		 23.60   	  96.64		
 35.40   	 13.43   	 73.79   	 -86.47		 23.99   	  91.56		
 40.28   	 23.80   	 73.45   	-116.99		 24.35   	  91.56		
 45.78   	 35.10   	 72.98   	-122.07		 24.72   	  86.47		
 51.27   	 47.30   	 72.49   	-111.90		 25.07   	  81.38		
 56.76   	 60.12   	 72.04   	-101.73		 25.39   	  86.47		
 61.65   	 73.55   	 71.64   	 -76.30		 25.74   	  81.38		
 67.14   	 87.89   	 71.33   	 -40.69		 26.06   	  81.38		
 72.94   	103.76   	 71.17   	  -5.09		 26.39   	  81.38		
 79.35   	121.46   	 71.15   	  40.69		 26.71   	  76.30		
 86.36   	140.08   	 71.31   	  86.47		 27.02   	  81.38		
 93.69   	160.22   	 71.66   	 122.07		 27.34   	  76.30		
101.01   	181.27   	 72.15   	 152.59		 27.65   	  76.30		
108.34   	202.94   	 72.76   	 178.03		 27.96   	  76.30		
115.36   	224.00   	 73.47   	 208.54		 28.26   	  76.30		
121.77   	244.14   	 74.30   	 223.80		 28.57   	  76.30		
127.56   	263.37   	 75.20   	 228.89		 28.87   	  76.30		
132.45   	282.59   	 76.11   	 228.89		 29.18   	  76.30		
137.02   	301.51   	 77.03   	 213.63		 29.48   	  71.21		
140.99   	320.74   	 77.88   	 208.54		 29.77   	  71.21		
145.57   	339.05   	 78.72   	 193.29		 30.05   	  66.12		
149.54   	356.45   	 79.49   	 167.85		 30.32   	  71.21		
153.50   	371.70   	 80.16   	 142.42		 30.60   	  61.04		
155.94   	385.13   	 80.73   	 122.07		 30.84   	  61.04		
156.25   	395.81   	 81.22   	  86.47		 31.09   	  66.12		
149.54   	402.53   	 81.57   	  66.12		 31.35   	  55.95		
141.30   	393.68   	 81.83   	  55.95		 31.58   	  55.95		
129.39   	373.84   	 82.05   	  40.69		 31.80   	  55.95		
114.14   	341.49   	 82.22   	  30.52		 32.02   	  45.78		
 95.83   	298.46   	 82.34   	  25.43		 32.21   	  45.78		
 76.29   	248.11   	 82.44   	  25.43		 32.39   	  40.69		
 56.76   	194.40   	 82.54   	  15.26		 32.55   	  35.61		
 39.06   	140.99   	 82.60   	  20.35		 32.70   	  30.52		
 22.89   	 90.64   	 82.69   	  20.35		 32.82   	  30.52		
  8.85   	 44.86   	 82.77   	  20.35		 32.94   	  25.43		
 -3.05   	  4.27   	 82.85   	  15.26		 33.04   	  25.43		
-13.12   	-29.60   	 82.91   	  10.17		 33.14   	  25.43		
-21.06   	-56.76   	 82.95   	  10.17		 33.25   	  15.26		
-27.16   	-77.51   	 82.99   	   5.09		 33.31   	  15.26		
-31.43   	-93.08   	 83.01(S)	  -5.09		 33.37   	  15.26		
-34.48   	-105.59   	 82.99   	  -5.09		 33.43   	  10.17		
-36.93   	-115.36   	 82.97   	 -20.35		 33.47   	   5.09		
-38.76   	-122.99   	 82.89   	 -25.43		 33.49   	   5.09		
-40.59   	-128.48   	 82.79   	 -30.52		 33.51(S)	   0.00		
-41.81   	-132.14   	 82.66   	 -35.61		 33.51   	   0.00		
-42.42   	-134.58   	 82.52   	 -45.78		 33.51   	  -5.09		
-43.03   	-136.41   	 82.34   	 -45.78		 33.49   	  -5.09		
-43.33   	-137.33   	 82.16   	 -55.95		 33.47   	 -10.17		
-43.64   	-137.63   	 81.93   	 -50.86		 33.43   	 -10.17		
-43.95   	-137.63   	 81.73   	 -66.12		 33.39   	 -20.35		
-43.95   	-136.41   	 81.46   	 -66.12		 33.31   	 -20.35		
-43.95   	-136.11   	 81.20   	 -61.04		 33.22   	 -30.52		
-43.95   	-136.11   	 80.96   	 -66.12		 33.10   	 -35.61		
-44.25   	-137.02   	 80.69   	 -71.21		 32.96   	 -50.86		
-44.56   	-137.94   	 80.41   	 -76.30		 32.76   	 -55.95		
-44.86   	-137.94   	 80.10   	 -81.38		 32.53   	 -61.04		
-44.56   	-137.02   	 79.78   	 -96.64		 32.29   	 -76.30		
-43.95   	-134.89   	 79.39   	-111.90		 31.98   	 -86.47		
-43.33   	-133.06   	 78.94   	-127.16		 31.64   	-101.73		
-43.33   	-131.53   	 78.43   	-147.51		 31.23   	-127.16		
-43.33   	-130.62   	 77.84   	-172.94		 30.72   	-142.42		
-43.03   	-129.39   	 77.15   	-203.46		 30.15   	-152.59		
-42.42   	-127.56   	 76.34   	-228.89		 29.54   	-157.68		
-41.20   	-125.43   	 75.42   	-254.32		 28.91   	-172.94		
-40.28   	-123.29   	 74.40   	-264.50		 28.22   	-188.20		
-39.67   	-122.07   	 73.35   	-274.67		 27.47   	-198.37		
-39.37   	-121.46   	 72.25   	-269.58		 26.67   	-208.54		
-39.37   	-120.85   	 71.17   	-244.15		 25.84   	-228.89		
-38.76   	-119.93   	 70.19   	-218.72		 24.92   	-244.15		
-38.15   	-118.10   	 69.32   	-178.03		 23.95   	-249.24		
-37.23   	-116.58   	 68.61   	-132.25		 22.95   	-264.50		
-36.93   	-115.05   	 68.08   	 -81.38		 21.89   	-269.58		
-36.62   	-114.14   	 67.75   	 -30.52		 20.81   	-274.67		
-36.01   	-114.14   	 67.63   	  10.17		 19.72   	-279.75		
-35.71   	-114.75   	 67.67   	  76.30		 18.60   	-315.36		
-35.71   	-116.27   	 67.98   	  91.56		 17.33   	-305.19		
-36.32   	-116.58   	 68.34   	  96.64		 16.11   	-305.19		
-37.54   	-116.27   	 68.73   	  91.56		 14.89   	-284.84		
-38.76   	-116.27   	 69.09   	  71.21		 13.75   	-279.75		
-39.37   	-117.49   	 69.38   	  45.78		 12.63   	-259.41		
-39.67   	-119.93   	 69.56   	  15.26		 11.60   	-244.15		
-39.06   	-122.68   	 69.62   	 -15.26		 10.62   	-239.06		
-38.45   	-124.82   	 69.56   	 -50.86		  9.66   	-218.72		
-37.84   	-125.73   	 69.36   	 -81.38		  8.79   	-203.46		
-38.15   	-126.04   	 69.03   	-101.73		  7.98   	-188.20		
-39.06   	-126.34   	 68.63   	-127.16		  7.22   	-167.85		
-39.98   	-127.26   	 68.12   	-137.33		  6.55   	-157.68		
-40.59   	-128.78   	 67.57   	-142.42		  5.92   	-142.42		
-40.89   	-130.00   	 67.00   	-147.51		  5.35   	-127.16		
-39.98   	-130.31   	 66.41   	-137.33		  4.84   	-111.90		
-38.45   	-129.09   	 65.86   	-127.16		  4.39   	 -96.64		
-36.62   	-127.56   	 65.35   	-116.99		  4.01   	 -81.38		
-35.71   	-126.65   	 64.88   	 -96.64		  3.68   	 -66.12		
-36.01   	-126.34   	 64.50   	 -81.38		  3.42   	 -61.04		
-36.93   	-126.95   	 64.17   	 -61.04		  3.17   	 -50.86		
-38.15   	-127.87   	 63.93   	 -45.78		  2.97   	 -40.69		
-38.76   	-128.48   	 63.74   	 -30.52		  2.81   	 -35.61		
-38.76   	-128.48   	 63.62   	 -25.43		  2.67   	 -20.35		
-38.45   	-128.17   	 63.52   	 -15.26		  2.58   	 -20.35		
-38.15   	-127.56   	 63.46   	 -15.26		  2.50(D)	   0.00		
-38.76   	-126.65   	 63.40   	 -15.26		  2.50   	   0.00		
-39.98   	-126.04   	 63.34   	 -20.35		  2.50   	  10.17		
-41.20   	-125.73   	 63.26   	 -20.35		  2.54   	  15.26		
-42.11   	-125.43   	 63.17   	 -35.61		  2.60   	  20.35		
-42.11   	-124.82   	 63.03   	 -40.69		  2.69   	  25.43		
-40.89   	-124.51   	 62.87   	 -45.78		  2.79   	  25.43		
-39.98   	-124.21   	 62.69   	 -55.95		  2.89   	  30.52		
-39.37   	-124.51   	 62.46   	 -55.95		  3.01   	  25.43		
-39.98   	-124.82   	 62.24   	 -61.04		  3.11   	  30.52		
-41.20   	-125.43   	 61.99   	 -61.04		  3.23   	  30.52		
-41.81   	-126.04   	 61.75   	 -61.04		  3.36   	  25.43		
-41.20   	-126.65   	 61.51   	 -66.12		  3.46   	  30.52		
-39.06   	-128.17   	 61.24   	 -61.04		  3.58   	  30.52		
-35.71   	-130.31   	 61.00   	 -61.04		  3.70   	  30.52		
-31.13   	-131.84   	 60.75   	 -61.04		  3.83   	  25.43		
-25.33   	-131.23   	 60.51   	 -55.95		  3.93   	  30.52		
-18.01   	-127.87   	 60.28   	 -55.95		  4.05   	  25.43		
 -9.46   	-123.60   	 60.06   	 -45.78		  4.15   	  20.35		
  0.92   	-119.93   	 59.88   	 -50.86		  4.23   	  20.35		
 11.60   	-116.58   	 59.67   	 -45.78		  4.31   	  20.35		
 20.45   	-108.03   	 59.49   	 -45.78		  4.39   	  15.26		
 26.25   	-87.89   	 59.31   	 -45.78		  4.46   	  10.17		
 28.69   	-54.02   	 59.12   	 -40.69		  4.50   	  10.17		
 29.91   	-14.34   	 58.96   	 -40.69		  4.54   	   5.09		
 30.21   	 16.48   	 58.80   	 -40.69		  4.56   	  10.17		
 29.60   	 25.33   	 58.64   	 -45.78		  4.60   	   5.09		
 27.16   	  8.54   	 58.45   	 -40.69		  4.62   	   0.00		
 22.89   	-23.80   	 58.29   	 -40.69		  4.62   	   5.09		
 18.31   	-56.46   	 58.13   	 -35.61		  4.64   	   5.09		
 15.26   	-76.60   	 57.99   	 -40.69		  4.66   	   5.09		
 13.73   	-81.18   	 57.82   	 -40.69		  4.68   	   5.09		
 11.29   	-76.29   	 57.66   	 -40.69		  4.70   	  10.17		
  4.58   	-71.11   	 57.50   	 -45.78		  4.74   	   5.09		
 -7.63   	-72.63   	 57.31   	 -40.69		  4.76   	  10.17		
-23.19   	-82.09   	 57.15   	 -35.61		  4.80   	  10.17		
-37.23   	-95.83   	 57.01   	 -40.69		  4.84   	  15.26		
-46.39   	-108.03   	 56.85   	 -35.61		  4.90   	  10.17		
-50.05   	-114.14   	 56.70   	 -35.61		  4.94   	  10.17		
-50.66   	-113.22   	 56.56   	 -35.61		  4.98   	  10.17		
-50.96   	-108.95   	 56.42   	 -35.61		  5.03   	   5.09		
-53.10   	-105.59   	 56.28   	 -25.43		  5.05   	  10.17		
-55.85   	-105.59   	 56.17   	 -35.61		  5.09   	   5.09		
-57.68   	-108.03   	 56.03   	 -25.43		  5.11   	   5.09		
-57.98   	-110.78   	 55.93   	 -35.61		  5.13   	   5.09		
-57.68   	-113.53   	 55.79   	 -30.52		  5.15   	   5.09		
-57.37   	-118.10   	 55.67   	 -40.69		  5.17   	   5.09		
-57.37   	-124.51   	 55.50   	 -35.61		  5.19   	  15.26		
-56.46   	-126.95   	 55.36   	 -45.78		  5.25   	  15.26		
-52.49   	-114.75   	 55.18   	 -45.78		  5.31   	  20.35		
-42.42   	-80.26   	 54.99   	 -45.78		  5.39   	  20.35		
-22.58   	-22.89   	 54.81   	 -50.86		  5.47   	  30.52		
 11.29   	 56.76   	 54.61   	 -50.86		  5.60   	  30.52		
 61.65   	169.98   	 54.40   	 -50.86		  5.72   	  35.61		
123.60   	334.78   	 54.20   	 -55.95		  5.86   	  35.61		
185.24   	547.79   	 53.98   	 -50.86		  6.00   	  35.61		
228.27   	769.35   	 53.77   	 -55.95		  6.14   	  50.86		
205.99   	970.46(R)	 53.55   	 -50.86		  6.35(E)	  45.78		
144.65   	899.35   	 53.35   	 -45.78		  6.53   	  40.69		
 66.83   	773.01   	 53.16   	 -45.78		  6.69   	  45.78		
-16.78   	647.89   	 52.98   	 -35.61		  6.88   	  40.69		
-102.54   	539.55   	 52.84   	 -30.52		  7.04   	  40.69		
-185.85   	427.86   	 52.72   	 -25.43		  7.20   	  35.61		
-254.21   	294.19   	 52.61   	 -20.35		  7.34   	  35.61		
-289.61   	154.11   	 52.53   	 -15.26		  7.49   	  30.52		
-281.07   	 44.56   	 52.47   	 -15.26		  7.61   	  30.52		
-235.60   	-13.43   	 52.41   	 -10.17		  7.73   	  30.52		
-177.00   	-29.60   	 52.37   	 -15.26		  7.85   	  30.52		
-128.17   	-31.13   	 52.31   	 -15.26		  7.98   	  25.43		
-99.18   	-35.71   	 52.25   	 -20.35		  8.08   	  30.52		
-84.84   	-47.00   	 52.17   	 -20.35		  8.20   	  30.52		
-75.38   	-61.95   	 52.09   	 -30.52		  8.32   	  30.52		
-63.78   	-79.35   	 51.96   	 -30.52		  8.44   	  35.61		
-51.88   	-97.66   	 51.84   	 -40.69		  8.59   	  30.52		
-43.64   	-113.53   	 51.68   	 -40.69		  8.71   	  30.52		
-40.28   	-121.77   	 51.52   	 -45.78		  8.83   	  30.52		
-40.89   	-121.15   	 51.33   	 -45.78		  8.95   	  45.78		
-41.50   	-115.97   	 51.15   	 -45.78		  9.14   	  61.04		
-40.59   	-112.30   	 50.97   	 -50.86		  9.38   	  76.30		
-37.54   	-111.39   	 50.76   	 -45.78		  9.68   	  86.47		
-34.48   	-111.69   	 50.58   	 -50.86		 10.03   	 101.73		
-32.65   	-111.08   	 50.38   	 -45.78		 10.44   	 116.99		
-32.04   	-105.90   	 50.19   	 -40.69		 10.91   	 122.07		
-31.74   	-103.15   	 50.03   	 -35.61		 11.39   	 116.99		
-30.82   	-100.71   	 49.89   	 -30.52		 11.86   	 122.07		
-29.60   	-99.18   	 49.77   	 -20.35		 12.35   	 122.07		
-28.38   	-97.66   	 49.68   	  -5.09		 12.84   	 137.33		
-27.16   	-96.13   	 49.66(D)	  10.17		 13.39   	 137.33		
-25.94   	-93.99   	 49.70   	  40.69		 13.94   	 142.42		
-24.72   	-90.94   	 49.87   	  76.30		 14.51   	 137.33		
-23.19   	-87.28   	 50.17   	 127.16		 15.06   	 142.42		
-21.36   	-83.31   	 50.68   	 188.20		 15.63   	 132.25		
-18.92   	-79.04   	 51.43   	 259.41		 16.15   	 137.33		
-16.17   	-74.77   	 52.47   	 335.71		 16.70   	 137.33		
-13.12   	-70.50   	 53.81   	 396.74		 17.25   	 137.33		
 -9.77   	-66.53   	 55.40   	 462.87		 17.80   	 137.33		
 -6.71   	-62.87   	 57.25   	 503.56		 18.35   	 137.33		
 -3.97   	-59.20   	 59.27   	 539.16		 18.90   	 137.33		
 -1.53   	-54.93   	 61.42   	 554.42		 19.45   	 132.25		
  1.53   	-50.35   	 63.64   	 539.16		 19.98   	 132.25		
  4.88   	-45.17   	 65.80   	 513.73		 20.51   	 122.07		
  8.24   	-39.37   	 67.85   	 462.87		 21.00   	 116.99		
 11.60   	-33.57   	 69.70   	 396.74		 21.46   	 116.99		
 14.65   	-28.08   	 71.29   	 320.45		 21.93   	 106.82		
 18.01   	-22.28   	 72.57   	 244.15		 22.36   	 106.82		
 21.36   	-16.48   	 73.55   	 157.68		 22.79   	 106.82		
 25.02   	-10.38   	 74.18   	  30.52		 23.21   	 106.82		
 32.65   	  5.49   	 74.30   	 -35.61		 23.64   	 101.73		
 36.62   	 15.56   	 74.16   	 -76.30		 24.05   	  91.56		
 40.89   	 26.86   	 73.86   	-106.82		 24.41   	  96.64		
 45.47   	 38.45   	 73.43   	-127.16		 24.80   	  86.47		
 50.05   	 49.74   	 72.92   	-122.07		 25.15   	  91.56		
 55.24   	 61.65   	 72.43   	-106.82		 25.51   	  81.38		
 61.04   	 75.38   	 72.00   	 -86.47		 25.84   	  81.38		
 68.05   	 91.55   	 71.66   	 -50.86		 26.16   	  81.38		
 75.68   	109.86   	 71.45   	 -15.26		 26.49   	  81.38		
 83.31   	129.09   	 71.39   	  30.52		 26.82   	  81.38		
 90.64   	148.32   	 71.52   	  76.30		 27.14   	  76.30		
 97.05   	167.24   	 71.82   	 111.90		 27.45   	  81.38		
102.84   	187.07   	 72.27   	 147.51		 27.77   	  81.38		
108.95   	207.82   	 72.86   	 188.20		 28.10   	  76.30		
115.36   	229.80   	 73.61   	 213.63		 28.40   	  76.30		
121.77   	251.46   	 74.47   	 223.80		 28.71   	  76.30		
127.87   	272.22   	 75.36   	 233.98		 29.01   	  71.21		
133.36   	291.14   	 76.30   	 233.98		 29.30   	  76.30		
137.94   	309.14   	 77.23   	 223.80		 29.60   	  71.21		
142.52   	325.93   	 78.13   	 213.63		 29.89   	  76.30		
147.09   	342.41   	 78.98   	 193.29		 30.19   	  66.12		
151.06   	357.97   	 79.76   	 172.94		 30.46   	  66.12		
154.42   	372.31   	 80.45   	 142.42		 30.72   	  66.12		
156.86   	385.44   	 81.02   	 122.07		 30.99   	  66.12		
157.47   	397.34   	 81.51   	  86.47		 31.25   	  66.12		
150.45   	407.41   	 81.85   	  71.21		 31.52   	  61.04		
141.60   	399.17   	 82.14   	  50.86		 31.76   	  55.95		
129.39   	378.42   	 82.34   	  45.78		 31.98   	  55.95		
113.83   	345.15   	 82.52   	  30.52		 32.21   	  45.78		
 96.44   	301.21   	 82.64   	  25.43		 32.39   	  50.86		
 77.51   	250.55   	 82.75   	  20.35		 32.59   	  40.69		
 58.59   	197.75   	 82.83   	  20.35		 32.76   	  35.61		
 39.67   	146.18   	 82.91   	  20.35		 32.90   	  30.52		
 22.58   	 97.35   	 82.99   	  10.17		 33.02   	  30.52		
  8.24   	 52.49   	 83.03   	  15.26		 33.14   	  25.43		
 -3.66   	 12.21   	 83.09   	  10.17		 33.25   	  20.35		
-13.12   	-23.19   	 83.13   	   5.09		 33.33   	  20.35		
-21.06   	-52.49   	 83.15   	  10.17		 33.41   	  20.35		
-27.47   	-75.68   	 83.19   	   5.09		 33.49   	  10.17		
-32.65   	-93.38   	 83.21(S)	   0.00		 33.53   	  10.17		
-36.01   	-106.20   	 83.21   	 -10.17		 33.57   	  10.17		
-38.15   	-115.97   	 83.17   	 -15.26		 33.61   	   5.09		
-39.67   	-123.29   	 83.11   	 -15.26		 33.63   	   5.09		
-40.59   	-129.09   	 83.05   	 -30.52		 33.65(S)	   0.00		
-41.50   	-133.06   	 82.93   	 -35.61		 33.65   	   0.00		
-42.42   	-135.50   	 82.79   	 -45.78		 33.65   	   0.00		
-43.03   	-137.33   	 82.60   	 -50.86		 33.65   	  -5.09		
-42.72   	-138.24   	 82.40   	 -50.86		 33.63   	 -10.17		
-42.42   	-138.55   	 82.20   	 -61.04		 33.59   	 -10.17		
-41.81   	-138.24   	 81.95   	 -61.04		 33.55   	 -20.35		
-41.50   	-137.02   	 81.71   	 -66.12		 33.47   	 -20.35		
-41.50   	-136.41   	 81.44   	 -71.21		 33.39   	 -35.61		
-40.89   	-135.19   	 81.16   	 -71.21		 33.25   	 -35.61		
-39.37   	-133.67   	 80.87   	 -71.21		 33.10   	 -50.86		
-36.93   	-132.14   	 80.59   	 -76.30		 32.90   	 -66.12		
-34.48   	-130.62   	 80.28   	 -91.56		 32.63   	 -66.12		
-32.96   	-129.39   	 79.92   	-101.73		 32.37   	 -76.30		
-32.96   	-129.09   	 79.51   	-116.99		 32.06   	 -86.47		
-33.57   	-128.78   	 79.04   	-132.25		 31.72   	-111.90		
-34.18   	-128.48   	 78.51   	-152.59		 31.27   	-122.07		
-34.48   	-127.87   	 77.90   	-178.03		 30.78   	-142.42		
-33.87   	-126.65   	 77.19   	-198.37		 30.21   	-152.59		
-32.35   	-124.51   	 76.40   	-228.89		 29.60   	-162.77		
-30.82   	-121.46   	 75.48   	-249.24		 28.95   	-172.94		
-29.60   	-117.80   	 74.49   	-264.50		 28.26   	-188.20		
-28.99   	-113.83   	 73.43   	-269.58		 27.51   	-198.37		
-28.69   	-110.47   	 72.35   	-264.50		 26.71   	-208.54		
-28.38   	-107.73   	 71.29   	-249.24		 25.88   	-228.89		
-28.08   	-105.90   	 70.29   	-213.63		 24.96   	-239.06		
-27.16   	-105.29   	 69.44   	-178.03		 24.01   	-254.32		
-26.25   	-104.98   	 68.73   	-127.16		 22.99   	-259.41		
-25.33   	-104.68   	 68.22   	 -81.38		 21.95   	-269.58		
-24.72   	-104.37   	 67.89   	 -35.61		 20.87   	-274.67		
-24.72   	-103.15   	 67.75   	  10.17		 19.78   	-274.67		
-24.41   	-101.93   	 67.79   	  76.30		 18.68   	-315.36		
-24.72   	-101.62   	 68.10   	  91.56		 17.42   	-305.19		
-25.33   	-103.15   	 68.46   	  91.56		 16.20   	-300.10		
-25.94   	-104.98   	 68.83   	  86.47		 14.99   	-289.93		
-26.25   	-106.20   	 69.18   	  71.21		 13.84   	-274.67		
-26.25   	-106.51   	 69.46   	  45.78		 12.74   	-259.41		
-25.94   	-106.51   	 69.64   	  10.17		 11.70   	-249.24		
-25.63   	-106.51   	 69.68   	 -15.26		 10.70   	-233.98		
-25.94   	-107.12   	 69.62   	 -45.78		  9.77   	-223.80		
-26.86   	-108.64   	 69.44   	 -81.38		  8.87   	-203.46		
-27.77   	-110.78   	 69.11   	-101.73		  8.06   	-188.20		
-28.99   	-113.22   	 68.71   	-127.16		  7.30   	-172.94		
-30.21   	-115.36   	 68.20   	-137.33		  6.61   	-157.68		
-30.82   	-116.27   	 67.65   	-142.42		  5.98   	-137.33		
-30.82   	-116.27   	 67.08   	-147.51		  5.43   	-122.07		
-30.52   	-115.66   	 66.49   	-137.33		  4.94   	-111.90		
-29.60   	-115.05   	 65.94   	-127.16		  4.50   	 -96.64		
-29.30   	-115.05   	 65.43   	-111.90		  4.11   	 -76.30		
-29.60   	-115.66   	 64.98   	 -96.64		  3.80   	 -66.12		
-29.60   	-116.58   	 64.60   	 -71.21		  3.54   	 -55.95		
-28.99   	-117.49   	 64.31   	 -61.04		  3.32   	 -50.86		
-27.77   	-118.41   	 64.07   	 -40.69		  3.11   	 -35.61		
-26.86   	-119.63   	 63.91   	 -25.43		  2.97   	 -30.52		
-26.25   	-120.85   	 63.80   	 -15.26		  2.85   	 -25.43		
-26.86   	-121.77   	 63.74   	 -10.17		  2.75   	 -15.26		
-27.77   	-122.38   	 63.70   	 -10.17		  2.69   	  -5.09		
-28.69   	-121.15   	 63.66   	 -10.17		  2.67(D)	   5.09		
-28.38   	-120.54   	 63.62   	 -20.35		  2.69   	  10.17		
-28.69   	-120.24   	 63.54   	 -25.43		  2.73   	  10.17		
-29.60   	-121.15   	 63.44   	 -30.52		  2.77   	  15.26		
-30.82   	-122.38   	 63.32   	 -40.69		  2.83   	  20.35		
-32.04   	-123.60   	 63.15   	 -45.78		  2.91   	  25.43		
-32.04   	-123.90   	 62.97   	 -50.86		  3.01   	  25.43		
-31.43   	-122.99   	 62.77   	 -55.95		  3.11   	  25.43		
-30.52   	-121.77   	 62.54   	 -55.95		  3.21   	  25.43		
-29.60   	-121.15   	 62.32   	 -66.12		  3.32   	  30.52		
-28.99   	-121.46   	 62.05   	 -61.04		  3.44   	  25.43		
-28.69   	-122.68   	 61.81   	 -66.12		  3.54   	  30.52		
-28.08   	-124.21   	 61.55   	 -61.04		  3.66   	  30.52		
-27.77   	-126.04   	 61.30   	 -61.04		  3.78   	  30.52		
-27.47   	-128.17   	 61.06   	 -55.95		  3.91   	  30.52		
-26.55   	-131.53   	 60.83   	 -61.04		  4.03   	  30.52		
-24.41   	-135.50   	 60.59   	 -50.86		  4.15   	  25.43		
-20.75   	-137.63   	 60.39   	 -50.86		  4.25   	  25.43		
-15.26   	-136.41   	 60.18   	 -45.78		  4.35   	  25.43		
 -7.32   	-132.14   	 60.00   	 -45.78		  4.46   	  20.35		
  2.75   	-126.34   	 59.82   	 -40.69		  4.54   	  15.26		
 14.34   	-120.85   	 59.65   	 -40.69		  4.60   	  15.26		
 25.33   	-113.83   	 59.49   	 -40.69		  4.66   	  10.17		
 33.26   	-100.40   	 59.33   	 -35.61		  4.70   	   5.09		
 37.54   	-75.38   	 59.19   	 -40.69		  4.72   	   5.09		
 38.76   	-39.37   	 59.02   	 -40.69		  4.74   	   0.00		
 39.37   	 -2.75   	 58.86   	 -35.61		  4.74   	   5.09		
 39.67   	 19.84   	 58.72   	 -40.69		  4.76   	   0.00		
 38.45   	 18.01   	 58.56   	 -40.69		  4.76   	   0.00		
 34.48   	 -7.32   	 58.39   	 -35.61		  4.76   	   0.00		
 28.69   	-42.72   	 58.25   	 -40.69		  4.76   	   5.09		
 23.50   	-72.63   	 58.09   	 -40.69		  4.78   	   5.09		
 21.36   	-87.89   	 57.92   	 -40.69		  4.80   	   5.09		
 20.45   	-89.42   	 57.76   	 -35.61		  4.82   	  10.17		
 16.48   	-84.53   	 57.62   	 -40.69		  4.86   	  10.17		
  6.71   	-82.40   	 57.46   	 -35.61		  4.90   	  10.17		
 -8.85   	-87.59   	 57.31   	 -40.69		  4.94   	  15.26		
-25.94   	-99.18   	 57.15   	 -35.61		  5.01   	  10.17		
-39.37   	-112.92   	 57.01   	 -35.61		  5.05   	  15.26		
-46.69   	-123.60   	 56.87   	 -35.61		  5.11   	  10.17		
-48.52   	-127.26   	 56.72   	 -35.61		  5.15   	  10.17		
-48.52   	-125.43   	 56.58   	 -30.52		  5.19   	  10.17		
-49.74   	-120.85   	 56.46   	 -35.61		  5.23   	   5.09		
-52.80   	-118.10   	 56.32   	 -30.52		  5.25   	   5.09		
