SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
 59.20   	139.77   	 35.75   	  15.26		 46.96   	 574.77		
 64.39   	147.71   	 35.81   	   5.09		 49.26   	 574.77		
 70.50   	156.25   	 35.83   	   5.09		 51.56   	 544.25		
 77.51   	164.79   	 35.85   	  -5.09		 53.73   	 473.04		
 84.53   	173.34   	 35.83   	 -10.17		 55.63   	 396.74		
 91.25   	181.27   	 35.79   	 -10.17		 57.21   	 330.62		
 97.66   	189.82   	 35.75   	 -15.26		 58.53   	 289.93		
104.06   	198.36   	 35.69   	 -15.26		 59.69   	 284.84		
110.78   	207.21   	 35.63   	 -15.26		 60.83   	 310.27		
117.19   	216.37   	 35.56   	 -15.26		 62.08   	 335.71		
123.29   	225.52   	 35.50   	 -15.26		 63.42   	 371.31		
128.48   	234.68   	 35.44   	 -15.26		 64.90   	 391.66		
133.36   	243.23   	 35.38   	 -10.17		 66.47   	 396.74		
137.63   	250.85   	 35.34   	 -10.17		 68.06   	 386.57		
141.60   	256.96   	 35.30   	   0.00		 69.60   	 366.22		
145.57   	261.23   	 35.30   	  10.17		 71.07   	 340.79		
149.23   	264.28   	 35.34   	  45.78		 72.43   	 320.45		
152.59   	266.42   	 35.52   	  76.30		 73.71   	 300.10		
154.42   	267.33   	 35.83   	  81.38		 74.91   	 284.84		
153.81   	265.81   	 36.15   	  81.38		 76.05   	 269.58		
149.23   	259.09   	 36.48   	  76.30		 77.13   	 259.41		
140.99   	244.14   	 36.79   	  81.38		 78.17   	 259.41		
128.78   	219.73   	 37.11   	  86.47		 79.21   	 228.89		
114.75   	187.38   	 37.46   	 101.73		 80.12   	 193.29		
 84.53   	112.30   	 37.86   	  96.64		 80.89   	 178.03		
 70.19   	 76.90   	 38.25   	 101.73		 81.61   	 172.94		
 57.37   	 46.08   	 38.66   	  91.56		 82.30   	 152.59		
 46.08   	 19.53   	 39.02   	  91.56		 82.91   	 127.16		
 36.01   	 -3.05   	 39.39   	  86.47		 83.42   	  91.56		
 26.55   	-23.19   	 39.74   	  91.56		 83.78   	  76.30		
 18.01   	-40.59   	 40.10   	  86.47		 84.09   	  61.04		
 10.68   	-55.54   	 40.45   	  81.38		 84.33   	  50.86		
  5.80   	-67.14   	 40.77   	  81.38		 84.54   	  25.43		
  2.44   	-75.68   	 41.10   	  76.30		 84.64   	   5.09		
  0.61   	-81.48   	 41.40   	  71.21		 84.66(S)	   0.00		
 -0.92   	-85.45   	 41.69   	  61.04		 84.66   	   0.00		
 -3.05   	-88.50   	 41.93   	  61.04		 84.66   	  -5.09		
 -4.88   	-91.55   	 42.18   	  50.86		 84.64   	 -20.35		
 -6.41   	-93.99   	 42.38   	  40.69		 84.56   	 -35.61		
 -7.02   	-95.21   	 42.54   	  20.35		 84.41   	 -50.86		
 -7.63   	-95.83   	 42.62(S)	 -20.35		 84.21   	 -76.30		
 -8.54   	-96.13   	 42.54   	-106.82		 83.91   	 -96.64		
-10.07   	-97.35   	 42.12   	-213.63		 83.52   	-122.07		
-11.90   	-99.18   	 41.26   	-330.62		 83.03   	-122.07		
-13.73   	-101.93   	 39.94   	-447.61		 82.54   	-127.16		
-14.65   	-104.06   	 38.15   	-544.25		 82.03   	-127.16		
-14.65   	-104.68   	 35.97   	-620.55		 81.53   	-127.16		
-14.04   	-103.45   	 33.49   	-681.58		 81.02   	-137.33		
-12.51   	-100.71   	 30.76   	-722.28		 80.47   	-142.42		
-10.99   	-97.05   	 27.87   	-727.36		 79.90   	-152.59		
 -9.46   	-93.38   	 24.96   	-696.84		 79.29   	-172.94		
 -8.85   	-89.72   	 22.18   	-645.98		 78.60   	-183.11		
 -9.16   	-86.06   	 19.59   	-595.11		 77.86   	-193.29		
-10.38   	-81.79   	 17.21   	-528.99		 77.09   	-203.46		
-11.29   	-77.21   	 15.10   	-467.95		 76.28   	-213.63		
-11.60   	-72.94   	 13.22   	-391.66		 75.42   	-218.72		
-11.29   	-69.27   	 11.66   	-330.62		 74.55   	-233.98		
-10.68   	-67.14   	 10.34   	-269.58		 73.61   	-239.06		
-10.99   	-67.14   	  9.26   	-213.63		 72.65   	-254.32		
-12.21   	-68.66   	  8.40   	-162.77		 71.64   	-259.41		
-14.65   	-71.11   	  7.75   	-116.99		 70.60   	-264.50		
-17.09   	-74.16   	  7.28   	 -76.30		 69.54   	-259.41		
-19.53   	-77.21   	  6.98   	 -45.78		 68.50   	-259.41		
-21.36   	-79.96   	  6.80   	 -10.17		 67.47   	-239.06		
-22.58   	-82.09   	  6.75(D)	  10.17		 66.51   	-218.72		
-23.80   	-83.31   	  6.80   	  30.52		 65.64   	-203.46		
-24.41   	-83.01   	  6.92   	  35.61		 64.82   	-188.20		
-24.72   	-81.48   	  7.06   	  45.78		 64.07   	-167.85		
-24.72   	-79.35   	  7.24   	  50.86		 63.40   	-162.77		
-24.41   	-76.90   	  7.45   	  55.95		 62.75   	-157.68		
-23.80   	-75.38   	  7.67   	  40.69		 62.12   	-152.59		
-23.19   	-73.85   	  7.83   	  20.35		 61.51   	-162.77		
-22.89   	-72.63   	  7.91   	   0.00		 60.85   	-152.59		
-22.28   	-71.11   	  7.91   	 -25.43		 60.24   	-147.51		
-21.97   	-69.58   	  7.81   	 -40.69		 59.65   	-142.42		
-21.97   	-68.05   	  7.65   	 -55.95		 59.08   	-127.16		
-22.28   	-67.14   	  7.43   	 -61.04		 58.58   	-116.99		
-23.19   	-66.22   	  7.18   	 -50.86		 58.11   	-106.82		
-24.11   	-65.92   	  6.98   	 -35.61		 57.68   	-101.73		
-25.33   	-66.22   	  6.84   	 -20.35		 57.27   	 -96.64		
-26.25   	-67.14   	  6.75   	  10.17		 56.89   	 -96.64		
-27.16   	-69.27   	  6.80   	  25.43		 56.50   	 -91.56		
-28.69   	-71.41   	  6.90   	  40.69		 56.13   	 -96.64		
-30.52   	-73.24   	  7.06   	  61.04		 55.75   	 -86.47		
-32.96   	-74.46   	  7.30   	  71.21		 55.40   	 -86.47		
-34.48   	-74.46   	  7.59   	  81.38		 55.06   	 -86.47		
-35.10   	-73.55   	  7.91   	  86.47		 54.71   	 -81.38		
-34.48   	-72.02   	  8.26   	  81.38		 54.38   	 -81.38		
-33.57   	-70.80   	  8.59   	  71.21		 54.06   	 -76.30		
-32.35   	-69.89   	  8.87   	  61.04		 53.75   	 -81.38		
-31.74   	-69.27   	  9.11   	  55.95		 53.43   	 -76.30		
-30.82   	-69.27   	  9.34   	  35.61		 53.12   	 -76.30		
-29.30   	-70.80   	  9.48   	  20.35		 52.82   	 -71.21		
-26.86   	-74.77   	  9.56   	  10.17		 52.53   	 -61.04		
-23.50   	-79.96   	  9.60   	   5.09		 52.29   	 -61.04		
-18.92   	-80.87   	  9.62   	   0.00		 52.04   	 -55.95		
-13.73   	-71.41   	  9.62   	   5.09		 51.82   	 -50.86		
 -8.24   	-48.52   	  9.64   	   0.00		 51.62   	 -50.86		
 -4.27   	-17.70   	  9.64   	  10.17		 51.41   	 -50.86		
 -3.66   	  8.54   	  9.68   	  15.26		 51.21   	 -50.86		
 -6.10   	 20.45   	  9.75   	  30.52		 51.01   	 -50.86		
 -9.16   	 17.40   	  9.87   	  30.52		 50.80   	 -45.78		
-10.68   	  9.46   	  9.99   	  30.52		 50.62   	 -40.69		
-10.07   	  7.93   	 10.11   	  35.61		 50.46   	 -45.78		
 -9.16   	 17.09   	 10.25   	  40.69		 50.27   	 -40.69		
-10.38   	 27.47   	 10.42   	  45.78		 50.11   	 -45.78		
-14.34   	 24.72   	 10.60   	  40.69		 49.93   	 -40.69		
-19.84   	  0.00   	 10.76   	  40.69		 49.77   	 -45.78		
-24.72   	-42.11   	 10.93   	  35.61		 49.58   	 -35.61		
-28.99   	-85.75   	 11.07   	  30.52		 49.44   	 -40.69		
-34.18   	-114.75   	 11.19   	  25.43		 49.28   	 -30.52		
-41.50   	-121.15   	 11.29   	  25.43		 49.16   	 -35.61		
-50.35   	-111.39   	 11.39   	  30.52		 49.01   	 -30.52		
-57.68   	-97.96   	 11.52   	  25.43		 48.89   	 -30.52		
-61.34   	-91.86   	 11.62   	  20.35		 48.77   	 -30.52		
-60.73   	-93.99   	 11.70   	  25.43		 48.65   	 -25.43		
-58.29   	-99.79   	 11.80   	  25.43		 48.55   	 -35.61		
-56.76   	-102.54   	 11.90   	  25.43		 48.40   	 -30.52		
-57.07   	-99.49   	 12.00   	  30.52		 48.28   	 -25.43		
-57.98   	-92.47   	 12.13   	  30.52		 48.18   	 -25.43		
-58.29   	-85.14   	 12.25   	  35.61		 48.08   	 -25.43		
-56.76   	-80.26   	 12.39   	  35.61		 47.98   	 -30.52		
-53.10   	-79.96   	 12.53   	  35.61		 47.85   	 -25.43		
-45.47   	-84.23   	 12.68   	  35.61		 47.75   	 -25.43		
-31.43   	-90.33   	 12.82   	  35.61		 47.65   	 -30.52		
-10.38   	-83.01   	 12.96   	  35.61		 47.53   	 -30.52		
 18.62   	-27.16   	 13.10   	  30.52		 47.41   	 -30.52		
 54.32   	124.82   	 13.22   	  30.52		 47.28   	 -30.52		
 86.98   	390.63   	 13.35   	  25.43		 47.16   	 -30.52		
 94.60   	718.99   	 13.45   	  25.43		 47.04   	 -40.69		
-55.24   	1081.54(R)	 13.55(E)	  20.35		 46.88   	 -35.61		
-195.31   	914.61   	 13.63   	  25.43		 46.73   	 -35.61		
-310.06   	545.35   	 13.73   	  15.26		 46.59   	 -25.43		
-340.27   	125.43   	 13.79   	  15.26		 46.49   	 -30.52		
-272.83   	-186.77   	 13.86   	  15.26		 46.37   	 -20.35		
-152.28   	-308.53   	 13.92   	  15.26		 46.29   	 -25.43		
-49.13   	-259.40   	 13.98   	  20.35		 46.18   	 -25.43		
 -7.63   	-134.28   	 14.06   	  30.52		 46.08   	 -25.43		
-23.50   	-34.18   	 14.18   	  40.69		 45.98   	 -25.43		
-59.51   	 -7.32   	 14.34   	  55.95		 45.88   	 -30.52		
-79.96   	-38.76   	 14.57   	  50.86		 45.76   	 -25.43		
-75.68   	-83.31   	 14.77   	  55.95		 45.66   	 -30.52		
-59.51   	-104.06   	 14.99   	  66.12		 45.53   	 -30.52		
-47.30   	-93.99   	 15.26   	  71.21		 45.41   	 -25.43		
-44.86   	-71.11   	 15.54   	  81.38		 45.31   	 -30.52		
-47.61   	-55.24   	 15.87   	  81.38		 45.19   	 -30.52		
-49.44   	-53.10   	 16.20   	  71.21		 45.07   	 -35.61		
-47.30   	-57.37   	 16.48   	  40.69		 44.92   	 -35.61		
-42.72   	-59.20   	 16.64   	  25.43		 44.78   	 -35.61		
-38.15   	-56.15   	 16.74   	  91.56		 44.64   	 -20.35		
-36.32   	-51.27   	 17.11   	 249.24		 44.56   	  -5.09		
-36.93   	-48.22   	 18.11   	 340.79		 44.54   	   5.09		
-39.06   	-48.52   	 19.47   	 330.62		 44.56   	 -10.17		
-40.59   	-50.35   	 20.79   	 381.48		 44.52   	 -35.61		
-40.89   	-52.19   	 22.32   	 457.78		 44.37   	 -40.69		
-40.59   	-49.44   	 24.15   	 401.83		 44.21   	 -35.61		
-40.59   	-46.69   	 25.76   	 376.40		 44.07   	 -40.69		
-40.89   	-43.95   	 27.26   	 330.62		 43.91   	 -35.61		
-40.89   	-40.89   	 28.59   	 279.75		 43.76   	 -30.52		
-39.98   	-36.62   	 29.70   	 218.72		 43.64   	 -20.35		
-38.15   	-30.82   	 30.58   	 172.94		 43.56   	 -20.35		
-36.01   	-24.41   	 31.27   	 137.33		 43.48   	 -25.43		
-33.87   	-18.92   	 31.82   	 106.82		 43.38   	 -30.52		
-32.65   	-14.65   	 32.25   	  71.21		 43.26   	 -35.61		
-31.43   	-10.38   	 32.53   	  55.95		 43.11   	 -35.61		
-29.30   	 -5.19   	 32.76   	  40.69		 42.97   	 -35.61		
-26.25   	  1.53   	 32.92   	  40.69		 42.83   	 -40.69		
-21.97   	  9.46   	 33.08   	  35.61		 42.67   	 -35.61		
-17.70   	 17.70   	 33.22   	  40.69		 42.52   	 -30.52		
-13.73   	 25.33   	 33.39   	  45.78		 42.40   	 -30.52		
 -9.77   	 32.65   	 33.57   	  50.86		 42.28   	 -25.43		
 -5.49   	 39.37   	 33.77   	  50.86		 42.18   	 -25.43		
 -1.53   	 46.39   	 33.98   	  55.95		 42.08   	 -15.26		
  1.83   	 52.80   	 34.20   	  61.04		 42.01   	 -15.26		
  4.27   	 57.98   	 34.45   	  61.04		 41.95   	  -5.09		
  6.10   	 62.26   	 34.69   	  55.95		 41.93(D)	  20.35		
  7.93   	 65.92   	 34.91   	  50.86		 42.01   	  50.86		
 10.38   	 69.27   	 35.12   	  45.78		 42.22   	 106.82		
 13.12   	 72.94   	 35.30   	  40.69		 42.64   	 178.03		
 15.56   	 76.90   	 35.46   	  25.43		 43.36   	 437.43		
 19.84   	 86.98   	 35.56   	  20.35		 45.11   	 523.90		
 23.19   	 93.38   	 35.65   	  10.17		 47.20   	 574.77		
 28.08   	101.01   	 35.69   	   0.00		 49.50   	 574.77		
 33.26   	108.95   	 35.69   	  -5.09		 51.80   	 534.08		
 38.45   	117.19   	 35.67   	  -5.09		 53.94   	 467.95		
 43.33   	125.73   	 35.65   	  -5.09		 55.81   	 391.66		
 48.22   	134.28   	 35.63   	  -5.09		 57.38   	 330.62		
 53.71   	142.52   	 35.61   	 -10.17		 58.70   	 295.01		
 59.51   	150.45   	 35.56   	  -5.09		 59.88   	 295.01		
 65.61   	158.08   	 35.54   	 -10.17		 61.06   	 315.36		
 71.11   	166.02   	 35.50   	 -15.26		 62.32   	 350.97		
 76.60   	174.87   	 35.44   	 -10.17		 63.72   	 376.40		
 81.79   	184.63   	 35.40   	 -10.17		 65.23   	 396.74		
 87.28   	194.70   	 35.36   	  -5.09		 66.82   	 401.83		
 92.77   	203.55   	 35.34   	  -5.09		 68.42   	 386.57		
 98.27   	211.18   	 35.32   	  -5.09		 69.97   	 371.31		
103.15   	216.67   	 35.30   	  10.17		 71.45   	 350.97		
107.12   	220.34   	 35.34   	  30.52		 72.86   	 320.45		
109.56   	222.47   	 35.46   	  66.12		 74.14   	 300.10		
110.17   	223.08   	 35.73   	  81.38		 75.34   	 279.75		
108.95   	220.95   	 36.05   	  86.47		 76.46   	 269.58		
105.90   	214.84   	 36.40   	  71.21		 77.54   	 259.41		
100.10   	202.64   	 36.68   	  76.30		 78.58   	 244.15		
 91.55   	182.50   	 36.99   	  81.38		 79.55   	 233.98		
 79.35   	153.81   	 37.31   	 101.73		 80.49   	 208.54		
 50.66   	 80.26   	 37.72   	  96.64		 81.32   	 172.94		
 36.93   	 43.95   	 38.11   	 101.73		 82.01   	 162.77		
 24.41   	 11.29   	 38.51   	  96.64		 82.66   	 157.68		
 13.43   	-16.48   	 38.90   	  91.56		 83.30   	 137.33		
  3.66   	-40.28   	 39.27   	  86.47		 83.85   	 106.82		
 -4.88   	-61.04   	 39.61   	  86.47		 84.27   	  71.21		
-11.60   	-78.13   	 39.96   	  86.47		 84.56   	  50.86		
-17.09   	-91.86   	 40.31   	  86.47		 84.76   	  40.69		
-21.36   	-102.54   	 40.65   	  81.38		 84.92   	  30.52		
-24.72   	-111.08   	 40.98   	  71.21		 85.05   	  20.35		
-27.16   	-117.80   	 41.26   	  71.21		 85.13   	  10.17		
-28.38   	-122.99   	 41.55   	  61.04		 85.17(S)	   0.00		
-28.99   	-126.34   	 41.79   	  61.04		 85.17   	 -25.43		
-29.30   	-127.87   	 42.03   	  45.78		 85.07   	 -45.78		
-29.91   	-128.17   	 42.22   	  30.52		 84.88   	 -61.04		
-30.82   	-127.87   	 42.34(S)	 -10.17		 84.64   	 -66.12		
-31.74   	-127.56   	 42.30   	 -76.30		 84.37   	 -71.21		
-32.96   	-128.48   	 41.99   	-167.85		 84.09   	 -81.38		
-34.18   	-130.31   	 41.32   	-274.67		 83.76   	 -91.56		
-35.40   	-132.75   	 40.22   	-386.57		 83.40   	-101.73		
-36.32   	-135.19   	 38.68   	-508.65		 82.99   	-111.90		
-36.01   	-136.72   	 36.64   	-595.11		 82.54   	-127.16		
-34.48   	-136.11   	 34.26   	-661.24		 82.03   	-142.42		
-32.04   	-133.67   	 31.62   	-696.84		 81.46   	-147.51		
-29.60   	-130.00   	 28.83   	-712.10		 80.87   	-152.59		
-27.16   	-125.73   	 25.98   	-701.93		 80.26   	-162.77		
-24.72   	-121.15   	 23.17   	-656.15		 79.61   	-172.94		
-22.28   	-116.58   	 20.55   	-600.20		 78.92   	-178.03		
-19.84   	-112.30   	 18.15   	-539.16		 78.21   	-188.20		
-18.31   	-108.64   	 15.99   	-473.04		 77.46   	-203.46		
-18.01   	-106.20   	 14.10   	-406.92		 76.64   	-213.63		
-18.31   	-104.37   	 12.47   	-340.79		 75.79   	-223.80		
-19.23   	-102.84   	 11.11   	-284.84		 74.89   	-233.98		
-20.75   	-101.32   	  9.97   	-228.89		 73.96   	-239.06		
-22.89   	-100.10   	  9.05   	-183.11		 73.00   	-254.32		
-25.33   	-99.79   	  8.32   	-142.42		 71.98   	-254.32		
-27.77   	-100.40   	  7.75   	-101.73		 70.97   	-264.50		
-30.21   	-101.62   	  7.34   	 -76.30		 69.91   	-259.41		
-32.35   	-102.54   	  7.04   	 -50.86		 68.87   	-259.41		
-34.18   	-103.15   	  6.84   	 -20.35		 67.83   	-249.24		
-36.01   	-103.76   	  6.75(D)	   0.00		 66.84   	-228.89		
-36.93   	-104.68   	  6.75   	  20.35		 65.92   	-208.54		
-37.23   	-105.59   	  6.84   	  30.52		 65.09   	-198.37		
-36.93   	-106.81   	  6.96   	  40.69		 64.29   	-172.94		
-36.32   	-108.03   	  7.12   	  45.78		 63.60   	-162.77		
-36.01   	-108.64   	  7.30   	  50.86		 62.95   	-157.68		
-35.71   	-108.64   	  7.51   	  35.61		 62.32   	-147.51		
-34.48   	-107.12   	  7.65   	  25.43		 61.73   	-152.59		
-32.35   	-103.76   	  7.75   	  10.17		 61.12   	-152.59		
-29.60   	-99.49   	  7.79   	 -10.17		 60.51   	-147.51		
-26.86   	-94.91   	  7.75   	 -25.43		 59.92   	-142.42		
-24.41   	-90.94   	  7.65   	 -40.69		 59.35   	-137.33		
-22.28   	-87.89   	  7.49   	 -45.78		 58.80   	-122.07		
-20.14   	-85.75   	  7.30   	 -40.69		 58.31   	-111.90		
-18.62   	-83.62   	  7.14   	 -25.43		 57.86   	-101.73		
-18.01   	-81.79   	  7.04   	 -15.26		 57.46   	 -91.56		
-18.31   	-80.26   	  6.98   	   0.00		 57.09   	 -91.56		
-19.53   	-78.43   	  6.98   	  25.43		 56.72   	 -86.47		
-20.75   	-77.51   	  7.08   	  45.78		 56.38   	 -86.47		
-21.67   	-77.21   	  7.26   	  66.12		 56.03   	 -86.47		
-23.19   	-77.82   	  7.53   	  81.38		 55.69   	 -96.64		
-24.72   	-78.74   	  7.85   	  86.47		 55.30   	 -96.64		
-26.25   	-79.65   	  8.20   	  81.38		 54.91   	 -91.56		
-27.47   	-79.96   	  8.52   	  71.21		 54.55   	 -91.56		
-28.08   	-79.65   	  8.81   	  61.04		 54.18   	 -81.38		
-27.77   	-78.43   	  9.05   	  55.95		 53.86   	 -76.30		
-26.55   	-76.60   	  9.28   	  50.86		 53.55   	 -71.21		
-24.72   	-75.07   	  9.48   	  35.61		 53.27   	 -71.21		
-21.97   	-76.29   	  9.62   	  25.43		 52.98   	 -61.04		
-18.62   	-80.87   	  9.73   	  20.35		 52.74   	 -55.95		
-13.73   	-86.98   	  9.81   	  15.26		 52.51   	 -50.86		
 -7.63   	-87.89   	  9.87   	  15.26		 52.31   	 -55.95		
 -0.31   	-76.29   	  9.93   	  15.26		 52.09   	 -50.86		
  7.63   	-48.83   	  9.99   	  25.43		 51.88   	 -45.78		
 14.04   	-13.43   	 10.09   	  20.35		 51.70   	 -50.86		
 16.78   	 17.09   	 10.17   	  30.52		 51.50   	 -50.86		
 16.17   	 30.82   	 10.29   	  30.52		 51.29   	 -50.86		
 13.73   	 28.08   	 10.42   	  35.61		 51.09   	 -45.78		
 11.90   	 17.70   	 10.56   	  30.52		 50.91   	 -45.78		
 11.29   	 13.12   	 10.68   	  30.52		 50.72   	 -40.69		
 10.38   	 18.01   	 10.80   	  35.61		 50.56   	 -40.69		
  7.93   	 24.72   	 10.95   	  35.61		 50.40   	 -40.69		
  2.75   	 18.01   	 11.09   	  40.69		 50.23   	 -40.69		
 -3.66   	-10.38   	 11.25   	  35.61		 50.07   	 -35.61		
-10.07   	-54.63   	 11.39   	  30.52		 49.93   	 -40.69		
-15.26   	-99.18   	 11.52   	  30.52		 49.77   	 -40.69		
-21.36   	-126.04   	 11.64   	  30.52		 49.60   	 -35.61		
-28.38   	-128.78   	 11.76   	  30.52		 49.46   	 -30.52		
-35.40   	-115.97   	 11.88   	  30.52		 49.34   	 -30.52		
-40.59   	-101.32   	 12.00   	  25.43		 49.22   	 -25.43		
-42.42   	-94.91   	 12.11   	  25.43		 49.11   	 -20.35		
-40.89   	-97.35   	 12.21   	  25.43		 49.03   	 -25.43		
-38.76   	-101.93   	 12.31   	  25.43		 48.93   	 -30.52		
-37.23   	-102.54   	 12.41   	  20.35		 48.81   	 -25.43		
-36.62   	-97.96   	 12.49   	  30.52		 48.71   	 -35.61		
-36.32   	-90.64   	 12.61   	  25.43		 48.57   	 -30.52		
-35.71   	-84.23   	 12.72   	  25.43		 48.44   	 -30.52		
-35.10   	-80.57   	 12.82   	  30.52		 48.32   	 -35.61		
-33.26   	-81.18   	 12.94   	  25.43		 48.18   	 -25.43		
-27.77   	-85.75   	 13.04   	  35.61		 48.08   	 -30.52		
-14.65   	-90.03   	 13.18   	  30.52		 47.96   	 -30.52		
  7.32   	-77.51   	 13.31   	  30.52		 47.83   	 -25.43		
 38.15   	 -9.46   	 13.43   	  30.52		 47.73   	 -30.52		
 73.24   	161.44   	 13.55   	  30.52		 47.61   	 -30.52		
100.71   	445.56   	 13.67   	  25.43		 47.49   	 -30.52		
 98.27   	779.11   	 13.77   	  30.52		 47.37   	 -35.61		
-69.27   	1091.31(R)	 13.90(E)	  30.52		 47.22   	 -30.52		
-205.08   	887.15   	 14.02   	  30.52		 47.10   	 -25.43		
-303.96   	498.35   	 14.14   	  25.43		 47.00   	 -20.35		
-314.94   	 87.89   	 14.24   	  25.43		 46.92   	 -25.43		
-235.29   	-194.40   	 14.34   	  20.35		 46.82   	 -20.35		
-116.27   	-285.03   	 14.43   	  25.43		 46.73   	 -30.52		
-24.11   	-222.47   	 14.53   	  30.52		 46.61   	 -25.43		
  4.88   	-106.81   	 14.65   	  40.69		 46.51   	 -30.52		
-17.70   	-28.99   	 14.81   	  45.78		 46.39   	 -30.52		
-53.10   	-21.06   	 14.99   	  55.95		 46.27   	 -30.52		
-69.89   	-59.20   	 15.22   	  50.86		 46.14   	 -30.52		
-63.17   	-100.10   	 15.42   	  55.95		 46.02   	 -30.52		
-47.30   	-114.14   	 15.65   	  66.12		 45.90   	 -25.43		
-36.62   	-101.32   	 15.91   	  86.47		 45.80   	 -20.35		
-34.18   	-80.26   	 16.26   	  91.56		 45.72   	 -25.43		
-35.71   	-67.75   	 16.62   	  96.64		 45.62   	 -25.43		
-35.10   	-67.44   	 17.01   	  66.12		 45.51   	 -30.52		
-31.43   	-71.72   	 17.27   	  25.43		 45.39   	 -35.61		
-25.94   	-72.63   	 17.38   	  61.04		 45.25   	 -25.43		
-21.97   	-68.66   	 17.62   	 188.20		 45.15   	 -15.26		
-20.75   	-62.56   	 18.37   	 300.10		 45.09   	 -15.26		
-21.97   	-57.98   	 19.57   	 330.62		 45.03   	 -15.26		
-24.11   	-55.24   	 20.90   	 361.14		 44.96   	 -15.26		
-25.63   	-54.32   	 22.34   	 401.83		 44.90   	 -25.43		
-25.94   	-53.41   	 23.95   	 437.43		 44.80   	 -40.69		
-24.72   	-48.22   	 25.70   	 412.00		 44.64   	 -35.61		
-24.11   	-44.86   	 27.34   	 371.31		 44.50   	 -30.52		
-23.80   	-42.42   	 28.83   	 330.62		 44.37   	 -35.61		
-23.80   	-40.28   	 30.15   	 274.67		 44.23   	 -30.52		
-23.80   	-37.84   	 31.25   	 223.80		 44.11   	 -25.43		
-22.89   	-34.18   	 32.15   	 178.03		 44.01   	 -20.35		
-20.75   	-29.30   	 32.86   	 142.42		 43.93   	 -25.43		
-18.01   	-24.11   	 33.43   	 106.82		 43.82   	 -30.52		
-15.56   	-19.23   	 33.86   	  76.30		 43.70   	 -30.52		
-14.04   	-14.95   	 34.16   	  61.04		 43.58   	 -35.61		
-13.12   	-10.68   	 34.40   	  50.86		 43.44   	 -35.61		
-12.82   	 -6.41   	 34.61   	  35.61		 43.30   	 -40.69		
-11.60   	 -0.92   	 34.75   	  35.61		 43.13   	 -35.61		
 -9.16   	  5.19   	 34.89   	  40.69		 42.99   	 -30.52		
 -6.10   	 11.90   	 35.06   	  40.69		 42.87   	 -25.43		
 -2.14   	 19.23   	 35.22   	  40.69		 42.77   	 -25.43		
  1.53   	 26.86   	 35.38   	  45.78		 42.67   	 -20.35		
  5.19   	 35.10   	 35.56   	  50.86		 42.58   	 -15.26		
  9.16   	 44.25   	 35.77   	  50.86		 42.52   	 -10.17		
 13.12   	 53.41   	 35.97   	  55.95		 42.48(D)	  10.17		
 16.48   	 61.95   	 36.20   	  55.95		 42.52   	  40.69		
 19.53   	 69.27   	 36.42   	  55.95		 42.69   	  91.56		
 21.97   	 75.07   	 36.64   	  50.86		 43.05   	 172.94		
 24.11   	 80.26   	 36.85   	  45.78		 43.74   	 274.67		
 25.94   	 85.75   	 37.03   	  30.52		 44.84   	 559.51		
 32.04   	 98.27   	 37.15   	  20.35		 47.08   	 615.46		
 36.32   	105.59   	 37.23   	  15.26		 49.54   	 610.37		
 41.50   	113.83   	 37.29   	   5.09		 51.98   	 569.68		
 47.30   	122.68   	 37.31   	  -5.09		 54.26   	 493.39		
 53.41   	131.84   	 37.29   	 -10.17		 56.24   	 412.00		
 58.59   	141.60   	 37.25   	 -10.17		 57.88   	 350.97		
 62.56   	151.06   	 37.21   	 -15.26		 59.29   	 315.36		
 65.61   	160.52   	 37.15   	 -10.17		 60.55   	 320.45		
 68.66   	170.59   	 37.11   	 -20.35		 61.83   	 350.97		
 72.02   	180.97   	 37.03   	 -10.17		 63.23   	 381.48		
 77.21   	191.35   	 36.99   	  -5.09		 64.76   	 422.18		
 83.92   	201.11   	 36.97   	   0.00		 66.45   	 437.43		
 90.94   	209.66   	 36.97   	  10.17		 68.20   	 442.52		
 96.74   	216.98   	 37.01   	  35.61		 69.97   	 422.18		
100.71   	223.39   	 37.15   	  61.04		 71.66   	 391.66		
103.45   	228.58   	 37.40   	  81.38		 73.22   	 366.22		
105.29   	233.46   	 37.72   	  81.38		 74.69   	 340.79		
106.51   	238.04   	 38.05   	  81.38		 76.05   	 310.27		
107.73   	242.00   	 38.37   	  76.30		 77.29   	 289.93		
108.03   	244.75   	 38.68   	  86.47		 78.45   	 284.84		
106.51   	244.75   	 39.02   	  81.38		 79.59   	 274.67		
102.23   	239.56   	 39.35   	  91.56		 80.69   	 259.41		
 94.60   	227.36   	 39.72   	  91.56		 81.73   	 244.15		
 83.62   	205.99   	 40.08   	  91.56		 82.71   	 203.46		
 70.19   	176.09   	 40.45   	  91.56		 83.52   	 178.03		
 55.54   	139.77   	 40.81   	  91.56		 84.23   	 157.68		
 41.81   	101.01   	 41.18   	  86.47		 84.86   	 152.59		
 29.30   	 64.09   	 41.53   	  91.56		 85.47   	 147.51		
